ID_Registro,Fecha,Demanda_MWh,Semana,Mes,Dia_Semana,Es_Feriado,Temperatura_Estimada_C,Ciclo_Simulacion
4989,2007-03-16,1643.727352638003,11,3,Friday,0,17.8,Ciclo_2
4990,2007-03-17,1461.5461231510583,11,3,Saturday,0,10.9,Ciclo_2
4991,2007-03-18,1474.0936312298033,11,3,Sunday,0,21.0,Ciclo_2
4992,2007-03-19,1618.309186686988,12,3,Monday,0,27.0,Ciclo_2
4993,2007-03-20,1580.263831886221,12,3,Tuesday,0,21.9,Ciclo_2
4994,2007-03-21,1598.4465411589124,12,3,Wednesday,0,10.8,Ciclo_2
4995,2007-03-22,1584.9583573113432,12,3,Thursday,0,18.8,Ciclo_2
4996,2007-03-23,1638.3998077543297,12,3,Friday,0,26.5,Ciclo_2
4997,2007-03-24,1498.6176018617477,12,3,Saturday,0,13.0,Ciclo_2
4998,2007-03-25,1510.392649132682,12,3,Sunday,0,35.4,Ciclo_2
4999,2007-03-26,1562.4396860830564,13,3,Monday,0,19.4,Ciclo_2
5000,2007-03-27,1617.6429669071845,13,3,Tuesday,0,30.2,Ciclo_2
5001,2007-03-28,1591.6515420758728,13,3,Wednesday,0,22.6,Ciclo_2
5002,2007-03-29,1593.4465727782667,13,3,Thursday,0,25.9,Ciclo_2
5003,2007-03-30,1633.1674371249158,13,3,Friday,0,18.8,Ciclo_2
5004,2007-03-31,1506.1120210458419,13,3,Saturday,0,18.7,Ciclo_2
5005,2007-04-01,1465.200371843598,13,4,Sunday,0,31.5,Ciclo_2
5006,2007-04-02,1627.074071497682,14,4,Monday,0,31.8,Ciclo_2
5007,2007-04-03,1577.5458322530046,14,4,Tuesday,0,21.3,Ciclo_2
5008,2007-04-04,1624.8850636497593,14,4,Wednesday,0,25.3,Ciclo_2
5009,2007-04-05,1582.9043641031801,14,4,Thursday,0,28.7,Ciclo_2
5010,2007-04-06,1590.848094301559,14,4,Friday,0,39.4,Ciclo_2
5011,2007-04-07,1518.1526708867964,14,4,Saturday,0,29.8,Ciclo_2
5012,2007-04-08,1514.0845248559745,14,4,Sunday,0,25.5,Ciclo_2
5013,2007-04-09,1623.6101713136577,15,4,Monday,0,36.8,Ciclo_2
5014,2007-04-10,1612.1029399674958,15,4,Tuesday,0,23.0,Ciclo_2
5015,2007-04-11,1568.9403089843233,15,4,Wednesday,0,24.3,Ciclo_2
5016,2007-04-12,1624.8939170687588,15,4,Thursday,0,32.6,Ciclo_2
5017,2007-04-13,1617.8333154156999,15,4,Friday,0,20.7,Ciclo_2
5018,2007-04-14,1440.2071700046174,15,4,Saturday,0,21.0,Ciclo_2
5019,2007-04-15,1477.2255282013011,15,4,Sunday,0,22.5,Ciclo_2
5020,2007-04-16,1620.3609665404,16,4,Monday,0,40.9,Ciclo_2
5021,2007-04-17,1609.4026471722818,16,4,Tuesday,0,23.3,Ciclo_2
5022,2007-04-18,1600.9321385433598,16,4,Wednesday,0,26.0,Ciclo_2
5023,2007-04-19,1588.3359366601112,16,4,Thursday,0,26.0,Ciclo_2
5024,2007-04-20,1616.6469572696058,16,4,Friday,0,26.7,Ciclo_2
5025,2007-04-21,1494.0868646881381,16,4,Saturday,0,28.5,Ciclo_2
5026,2007-04-22,1444.7423338877256,16,4,Sunday,0,30.1,Ciclo_2
5027,2007-04-23,1591.8175436821361,17,4,Monday,0,16.2,Ciclo_2
5028,2007-04-24,1582.2226508401268,17,4,Tuesday,0,28.5,Ciclo_2
5029,2007-04-25,1601.7422263819244,17,4,Wednesday,0,11.5,Ciclo_2
5030,2007-04-26,1617.2489897616535,17,4,Thursday,0,13.5,Ciclo_2
5031,2007-04-27,1609.76342399656,17,4,Friday,0,26.9,Ciclo_2
5032,2007-04-28,1503.5622363736386,17,4,Saturday,0,39.3,Ciclo_2
5033,2007-04-29,1453.7551144304405,17,4,Sunday,0,24.6,Ciclo_2
5034,2007-04-30,1600.5536548810796,18,4,Monday,0,28.5,Ciclo_2
5035,2007-05-01,1493.8478223751188,18,5,Tuesday,0,22.2,Ciclo_2
5036,2007-05-02,1479.3149350854678,18,5,Wednesday,0,16.1,Ciclo_2
5037,2007-05-03,1510.9393477559754,18,5,Thursday,0,28.7,Ciclo_2
5038,2007-05-04,1509.3877860761015,18,5,Friday,0,22.5,Ciclo_2
5039,2007-05-05,1372.2793127217305,18,5,Saturday,0,16.4,Ciclo_2
5040,2007-05-06,1394.7603569192631,18,5,Sunday,0,16.7,Ciclo_2
5041,2007-05-07,1529.991905445485,19,5,Monday,0,14.5,Ciclo_2
5042,2007-05-08,1495.1315681302215,19,5,Tuesday,0,37.5,Ciclo_2
5043,2007-05-09,1502.3338244872934,19,5,Wednesday,0,26.4,Ciclo_2
5044,2007-05-10,1467.6372754235413,19,5,Thursday,0,13.9,Ciclo_2
5045,2007-05-11,1506.1186611100923,19,5,Friday,0,37.0,Ciclo_2
5046,2007-05-12,1377.1044260771127,19,5,Saturday,0,15.9,Ciclo_2
5047,2007-05-13,1332.4079402520701,19,5,Sunday,0,17.2,Ciclo_2
5048,2007-05-14,1486.5570318280404,20,5,Monday,0,37.8,Ciclo_2
5049,2007-05-15,1503.971707002422,20,5,Tuesday,0,27.4,Ciclo_2
5050,2007-05-16,1480.2179838235393,20,5,Wednesday,0,20.3,Ciclo_2
5051,2007-05-17,1520.1845305474562,20,5,Thursday,0,26.6,Ciclo_2
5052,2007-05-18,1442.5356192018007,20,5,Friday,0,19.6,Ciclo_2
5053,2007-05-19,1367.8216162548774,20,5,Saturday,0,20.6,Ciclo_2
5054,2007-05-20,1399.2756006096213,20,5,Sunday,0,24.1,Ciclo_2
5055,2007-05-21,1487.3715463761055,21,5,Monday,0,35.5,Ciclo_2
5056,2007-05-22,1473.6576003440186,21,5,Tuesday,0,39.9,Ciclo_2
5057,2007-05-23,1474.2153657410618,21,5,Wednesday,0,25.7,Ciclo_2
5058,2007-05-24,1482.849662621498,21,5,Thursday,0,26.0,Ciclo_2
5059,2007-05-25,1498.9141913982717,21,5,Friday,0,28.5,Ciclo_2
5060,2007-05-26,1370.1478520973112,21,5,Saturday,0,16.0,Ciclo_2
5061,2007-05-27,1442.2213228272763,21,5,Sunday,0,21.1,Ciclo_2
5062,2007-05-28,1504.5493925922178,22,5,Monday,0,12.1,Ciclo_2
5063,2007-05-29,1482.8850762975003,22,5,Tuesday,0,24.0,Ciclo_2
5064,2007-05-30,1499.5383574378204,22,5,Wednesday,0,3.2,Ciclo_2
5065,2007-05-31,1492.7499984190322,22,5,Thursday,1,15.8,Ciclo_2
5066,2007-06-01,1496.25152563381,22,6,Friday,0,16.7,Ciclo_2
5067,2007-06-02,1367.881376833132,22,6,Saturday,0,22.8,Ciclo_2
5068,2007-06-03,1363.5254946847863,22,6,Sunday,0,21.2,Ciclo_2
5069,2007-06-04,1462.6594405903975,23,6,Monday,0,10.3,Ciclo_2
5070,2007-06-05,1511.605567535777,23,6,Tuesday,0,14.6,Ciclo_2
5071,2007-06-06,1485.1183512404268,23,6,Wednesday,0,31.0,Ciclo_2
5072,2007-06-07,1475.4636978201613,23,6,Thursday,0,18.4,Ciclo_2
5073,2007-06-08,1494.0802246238884,23,6,Friday,0,33.9,Ciclo_2
5074,2007-06-09,1360.9358696270817,23,6,Saturday,0,23.8,Ciclo_2
5075,2007-06-10,1348.4702556740926,23,6,Sunday,0,21.9,Ciclo_2
5076,2007-06-11,1489.8305835035512,24,6,Monday,0,18.2,Ciclo_2
5077,2007-06-12,1478.9585849706891,24,6,Tuesday,0,13.7,Ciclo_2
5078,2007-06-13,1490.780112691375,24,6,Wednesday,0,33.4,Ciclo_2
5079,2007-06-14,1464.7909012148161,24,6,Thursday,0,20.0,Ciclo_2
5080,2007-06-15,1500.1957237986228,24,6,Friday,0,34.7,Ciclo_2
5081,2007-06-16,1353.7668135912618,24,6,Saturday,0,23.6,Ciclo_2
5082,2007-06-17,1393.082634018631,24,6,Sunday,0,24.2,Ciclo_2
5083,2007-06-18,1434.253245726645,25,6,Monday,0,29.0,Ciclo_2
5084,2007-06-19,1522.7011148984066,25,6,Tuesday,0,25.9,Ciclo_2
5085,2007-06-20,1466.2517153499307,25,6,Wednesday,0,20.9,Ciclo_2
5086,2007-06-21,1528.2477819023472,25,6,Thursday,0,32.3,Ciclo_2
5087,2007-06-22,1503.2390865801146,25,6,Friday,0,27.9,Ciclo_2
5088,2007-06-23,1372.184138467473,25,6,Saturday,0,23.4,Ciclo_2
5089,2007-06-24,1385.0924233704964,25,6,Sunday,0,29.4,Ciclo_2
5090,2007-06-25,1522.4709260043883,26,6,Monday,0,33.9,Ciclo_2
5091,2007-06-26,1457.657258855,26,6,Tuesday,0,26.8,Ciclo_2
5092,2007-06-27,1505.381613978284,26,6,Wednesday,0,30.0,Ciclo_2
5093,2007-06-28,1475.1471880908866,26,6,Thursday,0,48.3,Ciclo_2
5094,2007-06-29,1460.8068626645004,26,6,Friday,0,16.3,Ciclo_2
5095,2007-06-30,1391.9870234172931,26,6,Saturday,0,41.9,Ciclo_2
5096,2007-07-01,1368.308554299916,26,7,Sunday,0,22.9,Ciclo_2
5097,2008-01-01,1897.7762108631441,1,1,Tuesday,1,24.9,Ciclo_2
5098,2008-01-02,1866.5258551454167,1,1,Wednesday,0,29.5,Ciclo_2
5099,2008-01-03,1879.963131833732,1,1,Thursday,0,33.2,Ciclo_2
5100,2008-01-04,1902.517216738021,1,1,Friday,0,27.5,Ciclo_2
5101,2008-01-05,1711.1992588423532,1,1,Saturday,0,26.7,Ciclo_2
5102,2008-01-06,1715.568421119198,1,1,Sunday,0,25.4,Ciclo_2
5103,2008-01-07,1873.9184600110034,2,1,Monday,0,34.6,Ciclo_2
5104,2008-01-08,1907.4884115069153,2,1,Tuesday,0,12.9,Ciclo_2
5105,2008-01-09,1874.153075614522,2,1,Wednesday,0,19.5,Ciclo_2
5106,2008-01-10,1867.0482068664578,2,1,Thursday,0,28.2,Ciclo_2
5107,2008-01-11,1888.7479368371805,2,1,Friday,0,24.1,Ciclo_2
5108,2008-01-12,1662.3947866009826,2,1,Saturday,0,17.3,Ciclo_2
5109,2008-01-13,1724.5856283714136,2,1,Sunday,0,3.1,Ciclo_2
5110,2008-01-14,1900.2131144430878,3,1,Monday,0,29.2,Ciclo_2
5111,2008-01-15,1903.0639153613129,3,1,Tuesday,0,23.4,Ciclo_2
5112,2008-01-16,1828.3056453193867,3,1,Wednesday,0,28.4,Ciclo_2
5113,2008-01-17,1902.1453731399909,3,1,Thursday,0,32.4,Ciclo_2
5114,2008-01-18,1859.2638382100909,3,1,Friday,0,25.7,Ciclo_2
5115,2008-01-19,1692.9501489271547,3,1,Saturday,0,18.4,Ciclo_2
5116,2008-01-20,1725.8892943192664,3,1,Sunday,0,15.4,Ciclo_2
5117,2008-01-21,1854.1487753824365,4,1,Monday,0,16.2,Ciclo_2
5118,2008-01-22,1840.9483276523895,4,1,Tuesday,0,26.2,Ciclo_2
5119,2008-01-23,1899.6398555627923,4,1,Wednesday,0,23.5,Ciclo_2
5120,2008-01-24,1840.6052576661118,4,1,Thursday,0,31.7,Ciclo_2
5121,2008-01-25,1911.2422611632119,4,1,Friday,0,19.8,Ciclo_2
5122,2008-01-26,1694.1497872017508,4,1,Saturday,0,29.1,Ciclo_2
5123,2008-01-27,1740.6413037291873,4,1,Sunday,0,20.8,Ciclo_2
5124,2008-01-28,1844.4410014481662,5,1,Monday,0,30.1,Ciclo_2
5125,2008-01-29,1891.6186579481569,5,1,Tuesday,0,25.0,Ciclo_2
5126,2008-01-30,1861.579007278775,5,1,Wednesday,0,33.0,Ciclo_2
5127,2008-01-31,1885.6182532204314,5,1,Thursday,0,18.9,Ciclo_2
5128,2008-02-01,1875.0184973218402,5,2,Friday,0,14.2,Ciclo_2
5129,2008-02-02,1719.9243032675438,5,2,Saturday,0,22.9,Ciclo_2
5130,2008-02-03,1695.099316389576,5,2,Sunday,0,24.7,Ciclo_2
5131,2008-02-04,1874.8237221038262,6,2,Monday,0,32.2,Ciclo_2
5132,2008-02-05,1887.0148800677925,6,2,Tuesday,0,23.7,Ciclo_2
5133,2008-02-06,1890.835130366595,6,2,Wednesday,0,28.2,Ciclo_2
5134,2008-02-07,1864.489568775255,6,2,Thursday,0,24.0,Ciclo_2
5135,2008-02-08,1870.651548399744,6,2,Friday,0,29.0,Ciclo_2
5136,2008-02-09,1696.619891102947,6,2,Saturday,0,21.9,Ciclo_2
5137,2008-02-10,1748.3194313575455,6,2,Sunday,0,32.5,Ciclo_2
5138,2008-02-11,1857.0969639096693,7,2,Monday,0,29.6,Ciclo_2
5139,2008-02-12,1876.5523521637133,7,2,Tuesday,0,28.1,Ciclo_2
5140,2008-02-13,1876.970676211496,7,2,Wednesday,0,34.5,Ciclo_2
5141,2008-02-14,1881.581094156111,7,2,Thursday,0,24.5,Ciclo_2
5142,2008-02-15,1896.999323345833,7,2,Friday,0,26.9,Ciclo_2
5143,2008-02-16,1707.432129057554,7,2,Saturday,0,27.5,Ciclo_2
5144,2008-02-17,1702.671202989925,7,2,Sunday,0,25.1,Ciclo_2
5145,2008-02-18,1860.9459878202251,8,2,Monday,0,19.0,Ciclo_2
5146,2008-02-19,1851.8291796042515,8,2,Tuesday,0,13.9,Ciclo_2
5147,2008-02-20,1854.4608584022112,8,2,Wednesday,0,23.6,Ciclo_2
5148,2008-02-21,1876.213708886935,8,2,Thursday,0,22.8,Ciclo_2
5149,2008-02-22,1821.7917422896198,8,2,Friday,0,37.6,Ciclo_2
5150,2008-02-23,1728.791002396747,8,2,Saturday,0,28.6,Ciclo_2
5151,2008-02-24,1746.9626448956878,8,2,Sunday,0,17.2,Ciclo_2
5152,2008-02-25,1915.711024403818,9,2,Monday,0,17.3,Ciclo_2
5153,2008-02-26,1879.2150179281734,9,2,Tuesday,0,14.8,Ciclo_2
5154,2008-02-27,1874.25710328778,9,2,Wednesday,0,28.1,Ciclo_2
5155,2008-02-28,1870.507680340983,9,2,Thursday,0,30.7,Ciclo_2
5156,2008-02-29,1876.1229613421792,9,2,Friday,0,20.8,Ciclo_2
5157,2008-03-01,1471.415471982091,9,3,Saturday,0,31.5,Ciclo_2
5158,2008-03-02,1469.4920667041877,9,3,Sunday,0,32.3,Ciclo_2
5159,2008-03-03,1633.7318425862102,10,3,Monday,0,11.7,Ciclo_2
5160,2008-03-04,1631.7442500205523,10,3,Tuesday,0,41.5,Ciclo_2
5161,2008-03-05,1612.246808026256,10,3,Wednesday,0,29.8,Ciclo_2
5162,2008-03-06,1629.6216428151342,10,3,Thursday,0,22.8,Ciclo_2
5163,2008-03-07,1610.7040997653844,10,3,Friday,0,14.5,Ciclo_2
5164,2008-03-08,1487.0284763898287,10,3,Saturday,0,29.0,Ciclo_2
5165,2008-03-09,1495.3861039264914,10,3,Sunday,0,33.5,Ciclo_2
5166,2008-03-10,1589.520081451455,11,3,Monday,0,20.7,Ciclo_2
5167,2008-03-11,1648.6232933453912,11,3,Tuesday,0,23.8,Ciclo_2
5168,2008-03-12,1611.0958635561653,11,3,Wednesday,0,24.5,Ciclo_2
5169,2008-03-13,1588.4820180736217,11,3,Thursday,0,38.0,Ciclo_2
5170,2008-03-14,1594.9892810391395,11,3,Friday,0,16.0,Ciclo_2
5171,2008-03-15,1473.985176847044,11,3,Saturday,0,9.0,Ciclo_2
5172,2008-03-16,1469.5451872181925,11,3,Sunday,0,17.3,Ciclo_2
5173,2008-03-17,1620.3344062833985,12,3,Monday,0,19.6,Ciclo_2
5174,2008-03-18,1626.3193175278718,12,3,Tuesday,0,36.2,Ciclo_2
5175,2008-03-19,1623.959881364186,12,3,Wednesday,0,23.3,Ciclo_2
5176,2008-03-20,1609.7921976083114,12,3,Thursday,0,12.8,Ciclo_2
5177,2008-03-21,1603.7076854000804,12,3,Friday,0,18.1,Ciclo_2
5178,2008-03-22,1499.3280887365534,12,3,Saturday,0,45.6,Ciclo_2
5179,2008-03-23,1495.0231137474627,12,3,Sunday,0,9.1,Ciclo_2
5180,2008-03-24,1598.6745166981816,13,3,Monday,0,26.0,Ciclo_2
5181,2008-03-25,1608.6036261074676,13,3,Tuesday,0,19.2,Ciclo_2
5182,2008-03-26,1612.0985132579945,13,3,Wednesday,0,15.1,Ciclo_2
5183,2008-03-27,1585.7551650214061,13,3,Thursday,0,30.2,Ciclo_2
5184,2008-03-28,1584.188109858282,13,3,Friday,0,29.3,Ciclo_2
5185,2008-03-29,1453.6488734024324,13,3,Saturday,0,39.1,Ciclo_2
5186,2008-03-30,1466.8227608754767,13,3,Sunday,0,23.2,Ciclo_2
5187,2008-03-31,1613.9865048598951,14,3,Monday,0,20.5,Ciclo_2
5188,2008-04-01,1609.8431047675656,14,4,Tuesday,0,29.6,Ciclo_2
5189,2008-04-02,1627.9306397860007,14,4,Wednesday,0,31.3,Ciclo_2
5190,2008-04-03,1602.8666105950133,14,4,Thursday,0,23.8,Ciclo_2
5191,2008-04-04,1658.6630704921881,14,4,Friday,0,32.6,Ciclo_2
5192,2008-04-05,1463.558062618968,14,4,Saturday,0,25.8,Ciclo_2
5193,2008-04-06,1476.5438149382467,14,4,Sunday,0,23.9,Ciclo_2
5194,2008-04-07,1579.4559574024063,15,4,Monday,0,21.7,Ciclo_2
5195,2008-04-08,1646.7662887099934,15,4,Tuesday,0,29.6,Ciclo_2
5196,2008-04-09,1551.5300605194432,15,4,Wednesday,0,34.7,Ciclo_2
5197,2008-04-10,1630.785867413727,15,4,Thursday,0,22.1,Ciclo_2
5198,2008-04-11,1622.5455476788231,15,4,Friday,0,18.1,Ciclo_2
5199,2008-04-12,1473.5513593160106,15,4,Saturday,0,37.0,Ciclo_2
5200,2008-04-13,1477.947081849859,15,4,Sunday,0,10.0,Ciclo_2
5201,2008-04-14,1605.2681004989531,16,4,Monday,0,24.4,Ciclo_2
5202,2008-04-15,1633.1939973819167,16,4,Tuesday,0,25.1,Ciclo_2
5203,2008-04-16,1597.3376504290752,16,4,Wednesday,0,33.4,Ciclo_2
5204,2008-04-17,1609.3428865940275,16,4,Thursday,0,19.0,Ciclo_2
5205,2008-04-18,1632.2334014203418,16,4,Friday,0,26.5,Ciclo_2
5206,2008-04-19,1484.0249539938416,16,4,Saturday,0,26.4,Ciclo_2
5207,2008-04-20,1460.262377395956,16,4,Sunday,0,20.8,Ciclo_2
5208,2008-04-21,1606.7488348268212,17,4,Monday,0,23.4,Ciclo_2
5209,2008-04-22,1634.831879897047,17,4,Tuesday,0,26.7,Ciclo_2
5210,2008-04-23,1625.5911238150645,17,4,Wednesday,0,25.1,Ciclo_2
5211,2008-04-24,1630.0488202819176,17,4,Thursday,0,28.2,Ciclo_2
5212,2008-04-25,1606.965743592338,17,4,Friday,0,24.9,Ciclo_2
5213,2008-04-26,1462.8365089704098,17,4,Saturday,0,29.1,Ciclo_2
5214,2008-04-27,1483.0709980965153,17,4,Sunday,0,21.0,Ciclo_2
5215,2008-04-28,1631.1599243665066,18,4,Monday,0,15.0,Ciclo_2
5216,2008-04-29,1597.3177302363224,18,4,Tuesday,0,33.2,Ciclo_2
5217,2008-04-30,1496.0567504157943,18,4,Wednesday,0,24.6,Ciclo_2
5218,2008-05-01,1494.629136601931,18,5,Thursday,0,26.4,Ciclo_2
5219,2008-05-02,1455.50366468308,18,5,Friday,0,22.2,Ciclo_2
5220,2008-05-03,1422.5955062574697,18,5,Saturday,0,19.7,Ciclo_2
5221,2008-05-04,1379.7715185510747,18,5,Sunday,0,20.7,Ciclo_2
5222,2008-05-05,1487.1479975463383,19,5,Monday,0,20.3,Ciclo_2
5223,2008-05-06,1499.846013748095,19,5,Tuesday,0,26.6,Ciclo_2
5224,2008-05-07,1506.193915171599,19,5,Wednesday,0,16.6,Ciclo_2
5225,2008-05-08,1481.5415699641433,19,5,Thursday,0,23.2,Ciclo_2
5226,2008-05-09,1499.1576604207903,19,5,Friday,0,18.7,Ciclo_2
5227,2008-05-10,1407.0843161682403,19,5,Saturday,0,34.5,Ciclo_2
5228,2008-05-11,1364.9287615963979,19,5,Sunday,0,21.1,Ciclo_2
5229,2008-05-12,1477.3007822628072,20,5,Monday,0,46.1,Ciclo_2
5230,2008-05-13,1479.5584041079867,20,5,Tuesday,0,38.4,Ciclo_2
5231,2008-05-14,1461.0392649132677,20,5,Wednesday,0,17.1,Ciclo_2
5232,2008-05-15,1473.8767224642859,20,5,Thursday,0,18.2,Ciclo_2
5233,2008-05-16,1483.1440388032709,20,5,Friday,0,19.3,Ciclo_2
5234,2008-05-17,1368.6826112526962,20,5,Saturday,0,34.3,Ciclo_2
5235,2008-05-18,1413.9036621535308,20,5,Sunday,0,32.6,Ciclo_2
5236,2008-05-19,1500.6715950699108,21,5,Monday,0,25.7,Ciclo_2
5237,2008-05-20,1478.0732430706187,21,5,Tuesday,0,17.4,Ciclo_2
5238,2008-05-21,1497.1080939221276,21,5,Wednesday,0,15.6,Ciclo_2
5239,2008-05-22,1467.0750833169973,21,5,Thursday,0,34.2,Ciclo_2
5240,2008-05-23,1531.1406365608257,21,5,Friday,0,28.1,Ciclo_2
5241,2008-05-24,1411.3073970315747,21,5,Saturday,0,23.0,Ciclo_2
5242,2008-05-25,1357.208580227786,21,5,Sunday,0,29.9,Ciclo_2
5243,2008-05-26,1501.6742447717404,22,5,Monday,0,25.6,Ciclo_2
5244,2008-05-27,1483.7084442645657,22,5,Tuesday,0,32.7,Ciclo_2
5245,2008-05-28,1467.256578406512,22,5,Wednesday,0,18.8,Ciclo_2
5246,2008-05-29,1466.760786942472,22,5,Thursday,0,25.7,Ciclo_2
5247,2008-05-30,1464.9945298518317,22,5,Friday,1,19.5,Ciclo_2
5248,2008-05-31,1371.1947688941452,22,5,Saturday,0,22.9,Ciclo_2
5249,2008-06-01,1353.8951881667729,22,6,Sunday,0,25.7,Ciclo_2
5250,2008-06-02,1516.6807899779294,23,6,Monday,0,26.1,Ciclo_2
5251,2008-06-03,1523.1880529434452,23,6,Tuesday,0,35.7,Ciclo_2
5252,2008-06-04,1506.2868760711056,23,6,Wednesday,0,25.6,Ciclo_2
5253,2008-06-05,1489.57162099778,23,6,Thursday,0,31.1,Ciclo_2
5254,2008-06-06,1480.4039056225533,23,6,Friday,0,9.9,Ciclo_2
5255,2008-06-07,1397.706332091747,23,6,Saturday,0,16.0,Ciclo_2
5256,2008-06-08,1365.5219406694453,23,6,Sunday,0,25.0,Ciclo_2
5257,2008-06-09,1486.9687158115746,24,6,Monday,0,13.7,Ciclo_2
5258,2008-06-10,1492.736718290531,24,6,Tuesday,0,32.7,Ciclo_2
5259,2008-06-11,1464.1003345327601,24,6,Wednesday,0,35.2,Ciclo_2
5260,2008-06-12,1454.540855366753,24,6,Thursday,0,41.9,Ciclo_2
5261,2008-06-13,1479.9700880915188,24,6,Friday,0,26.2,Ciclo_2
5262,2008-06-14,1344.9399548475642,24,6,Saturday,0,24.5,Ciclo_2
5263,2008-06-15,1391.8741423250335,24,6,Sunday,0,24.3,Ciclo_2
5264,2008-06-16,1476.610215580754,25,6,Monday,0,17.4,Ciclo_2
5265,2008-06-17,1514.095591629725,25,6,Tuesday,0,25.2,Ciclo_2
5266,2008-06-18,1523.176986169695,25,6,Wednesday,0,20.8,Ciclo_2
5267,2008-06-19,1479.4499497252277,25,6,Thursday,0,31.5,Ciclo_2
5268,2008-06-20,1453.150868583642,25,6,Friday,0,15.3,Ciclo_2
5269,2008-06-21,1411.10819510406,25,6,Saturday,0,15.6,Ciclo_2
5270,2008-06-22,1346.5534904604403,25,6,Sunday,0,39.9,Ciclo_2
5271,2008-06-23,1458.2238776710446,26,6,Monday,0,26.5,Ciclo_2
5272,2008-06-24,1490.603044311362,26,6,Tuesday,0,2.5,Ciclo_2
5273,2008-06-25,1483.1573189317717,26,6,Wednesday,0,28.6,Ciclo_2
5274,2008-06-26,1496.9155320588623,26,6,Thursday,0,32.2,Ciclo_2
5275,2008-06-27,1480.4968665220615,26,6,Friday,0,30.7,Ciclo_2
5276,2008-06-28,1371.5599724279243,26,6,Saturday,0,13.7,Ciclo_2
5277,2008-06-29,1358.0939221278559,26,6,Sunday,0,13.3,Ciclo_2
5278,2008-06-30,1511.4196457367625,27,6,Monday,0,12.9,Ciclo_2
5279,2009-01-01,1879.996332154985,1,1,Thursday,1,22.9,Ciclo_2
5280,2009-01-02,1871.6608381658257,1,1,Friday,0,35.9,Ciclo_2
5281,2009-01-03,1695.0395558113214,1,1,Saturday,0,29.9,Ciclo_2
5282,2009-01-04,1705.5751244221556,1,1,Sunday,0,23.8,Ciclo_2
5283,2009-01-05,1924.838899393541,2,1,Monday,0,13.5,Ciclo_2
5284,2009-01-06,1902.4640962240164,2,1,Tuesday,0,30.3,Ciclo_2
5285,2009-01-07,1863.3187041124133,2,1,Wednesday,0,38.0,Ciclo_2
5286,2009-01-08,1833.0267310015115,2,1,Thursday,0,20.8,Ciclo_2
5287,2009-01-09,1847.183347983634,2,1,Friday,0,28.3,Ciclo_2
5288,2009-01-10,1680.1060513118869,2,1,Saturday,0,28.5,Ciclo_2
5289,2009-01-11,1700.617209781763,2,1,Sunday,0,21.2,Ciclo_2
5290,2009-01-12,1882.5328366986864,3,1,Monday,0,22.9,Ciclo_2
5291,2009-01-13,1849.837160329093,3,1,Tuesday,0,47.4,Ciclo_2
5292,2009-01-14,1863.1482757966492,3,1,Wednesday,0,7.3,Ciclo_2
5293,2009-01-15,1855.2930797882764,3,1,Thursday,0,14.9,Ciclo_2
5294,2009-01-16,1892.2162637307033,3,1,Friday,0,27.6,Ciclo_2
5295,2009-01-17,1713.5675484250398,3,1,Saturday,0,22.0,Ciclo_2
5296,2009-01-18,1698.5587898640993,3,1,Sunday,0,22.0,Ciclo_2
5297,2009-01-19,1872.1344960823603,4,1,Monday,0,31.7,Ciclo_2
5298,2009-01-20,1881.3708254548442,4,1,Tuesday,0,29.0,Ciclo_2
5299,2009-01-21,1884.9896604713813,4,1,Wednesday,0,32.1,Ciclo_2
5300,2009-01-22,1880.3106285295112,4,1,Thursday,0,27.9,Ciclo_2
5301,2009-01-23,1900.2441014095907,4,1,Friday,0,19.7,Ciclo_2
5302,2009-01-24,1685.8032264388394,4,1,Saturday,0,15.5,Ciclo_2
5303,2009-01-25,1708.7911288741616,4,1,Sunday,0,10.2,Ciclo_2
5304,2009-01-26,1884.1618657948165,5,1,Monday,0,24.1,Ciclo_2
5305,2009-01-27,1899.0444631349933,5,1,Tuesday,0,19.6,Ciclo_2
5306,2009-01-28,1869.4319899323978,5,1,Wednesday,0,34.0,Ciclo_2
5307,2009-01-29,1904.5446496891816,5,1,Thursday,0,19.6,Ciclo_2
5308,2009-01-30,1877.955619075324,5,1,Friday,0,27.4,Ciclo_2
5309,2009-01-31,1713.014209737496,5,1,Saturday,0,22.9,Ciclo_2
5310,2009-02-01,1733.1048308048391,5,2,Sunday,0,9.9,Ciclo_2
5311,2009-02-02,1864.611303286515,6,2,Monday,0,28.6,Ciclo_2
5312,2009-02-03,1884.0511980573067,6,2,Tuesday,0,35.8,Ciclo_2
5313,2009-02-04,1900.4521567561083,6,2,Wednesday,0,22.7,Ciclo_2
5314,2009-02-05,1902.703138537036,6,2,Thursday,0,19.3,Ciclo_2
5315,2009-02-06,1894.5358595088883,6,2,Friday,0,39.5,Ciclo_2
5316,2009-02-07,1731.6329498959728,6,2,Saturday,0,25.8,Ciclo_2
5317,2009-02-08,1697.3989919750081,6,2,Sunday,0,12.8,Ciclo_2
5318,2009-02-09,1880.8042066388002,7,2,Monday,0,16.1,Ciclo_2
5319,2009-02-10,1856.3776236158628,7,2,Tuesday,0,15.5,Ciclo_2
5320,2009-02-11,1863.741454869696,7,2,Wednesday,0,24.8,Ciclo_2
5321,2009-02-12,1879.9874787359852,7,2,Thursday,0,20.2,Ciclo_2
