ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Restriccion_Gas,Tipo_Combustible,Costo_Combustible_USD,Ciclo_Simulacion
12090,2013-02-14,521.17,69.49,NORMAL,0,0,Gas_Natural,210623.84,CC2_Ciclo_2
12091,2013-02-15,660.31,88.04,NORMAL,0,0,Gas_Natural,284427.07,CC2_Ciclo_2
12092,2013-02-16,593.53,79.14,NORMAL,0,0,Gas_Natural,281786.2,CC2_Ciclo_2
12093,2013-02-17,530.46,70.73,NORMAL,0,0,Gas_Natural,269601.9,CC2_Ciclo_2
12094,2013-02-18,553.52,73.8,FALLA,1,0,Gas_Natural,308732.79,CC2_Ciclo_2
12095,2013-02-19,545.73,72.76,FALLA,1,0,Gas_Natural,234982.9,CC2_Ciclo_2
12096,2013-02-20,682.42,90.99,NORMAL,0,0,Gas_Natural,266762.96,CC2_Ciclo_2
12097,2013-02-21,544.08,72.54,NORMAL,0,0,Gas_Natural,199678.34,CC2_Ciclo_2
12098,2013-02-22,542.93,72.39,NORMAL,0,0,Gas_Natural,267753.93,CC2_Ciclo_2
12099,2013-02-23,672.42,89.66,NORMAL,0,0,Gas_Natural,285464.67,CC2_Ciclo_2
12100,2013-02-24,545.03,72.67,NORMAL,0,0,Gas_Natural,251869.88,CC2_Ciclo_2
12101,2013-02-25,481.9,64.25,NORMAL,0,0,Gas_Natural,287753.83,CC2_Ciclo_2
12102,2013-02-26,675.49,90.07,NORMAL,0,0,Gas_Natural,388092.9,CC2_Ciclo_2
12103,2013-02-27,506.19,67.49,NORMAL,0,0,Gas_Natural,224802.25,CC2_Ciclo_2
12104,2013-02-28,729.7,97.29,NORMAL,0,0,Gas_Natural,280536.17,CC2_Ciclo_2
12105,2013-03-01,546.31,72.84,FALLA,1,0,Gas_Natural,260154.89,CC2_Ciclo_2
12106,2013-03-02,530.67,70.76,NORMAL,0,0,Gas_Natural,222882.98,CC2_Ciclo_2
12107,2013-03-03,671.42,89.52,NORMAL,0,0,Gas_Natural,299646.81,CC2_Ciclo_2
12108,2013-03-04,697.01,92.94,NORMAL,0,0,Gas_Natural,403788.43,CC2_Ciclo_2
12109,2013-03-05,658.8,87.84,NORMAL,0,0,Gas_Natural,310160.38,CC2_Ciclo_2
12110,2013-03-06,715.68,95.42,NORMAL,0,0,Gas_Natural,380050.16,CC2_Ciclo_2
12111,2013-03-07,736.83,98.24,NORMAL,0,0,Gas_Natural,292871.76,CC2_Ciclo_2
12112,2013-03-08,701.45,93.53,NORMAL,0,0,Gas_Natural,358145.82,CC2_Ciclo_2
12113,2013-03-09,525.6,70.08,NORMAL,0,0,Gas_Natural,290653.39,CC2_Ciclo_2
12114,2013-03-10,481.93,64.26,NORMAL,0,0,Gas_Natural,206592.09,CC2_Ciclo_2
12115,2013-03-11,582.41,77.66,NORMAL,0,0,Gas_Natural,277809.9,CC2_Ciclo_2
12116,2013-03-12,714.32,95.24,NORMAL,0,0,Gas_Natural,297593.02,CC2_Ciclo_2
12117,2013-03-13,661.8,88.24,NORMAL,0,0,Gas_Natural,379943.2,CC2_Ciclo_2
12118,2013-03-14,539.11,71.88,NORMAL,0,0,Gas_Natural,222484.75,CC2_Ciclo_2
12119,2013-03-15,588.92,78.52,NORMAL,0,0,Gas_Natural,268086.66,CC2_Ciclo_2
12120,2013-03-16,580.34,77.38,NORMAL,0,0,Gas_Natural,269344.04,CC2_Ciclo_2
12121,2013-03-17,692.44,92.33,NORMAL,0,0,Gas_Natural,330849.89,CC2_Ciclo_2
12122,2013-03-18,606.36,80.85,NORMAL,0,0,Gas_Natural,282507.13,CC2_Ciclo_2
12123,2013-03-19,561.99,74.93,NORMAL,0,0,Gas_Natural,204694.95,CC2_Ciclo_2
12124,2013-03-20,497.67,66.36,NORMAL,0,0,Gas_Natural,241962.18,CC2_Ciclo_2
12125,2013-03-21,630.87,84.12,NORMAL,0,0,Gas_Natural,234473.5,CC2_Ciclo_2
12126,2013-03-22,518.88,69.18,NORMAL,0,0,Gas_Natural,227781.85,CC2_Ciclo_2
12127,2013-03-23,722.85,96.38,NORMAL,0,0,Gas_Natural,409201.26,CC2_Ciclo_2
12128,2013-03-24,707.54,94.34,NORMAL,0,0,Gas_Natural,341777.56,CC2_Ciclo_2
12129,2013-03-25,515.65,68.75,NORMAL,0,0,Gas_Natural,224838.23,CC2_Ciclo_2
12130,2013-03-26,570.4,76.05,NORMAL,0,0,Gas_Natural,284557.09,CC2_Ciclo_2
12131,2013-03-27,590.03,78.67,NORMAL,0,0,Gas_Natural,260792.43,CC2_Ciclo_2
12132,2013-03-28,487.21,64.96,NORMAL,0,0,Gas_Natural,197453.14,CC2_Ciclo_2
12133,2013-03-29,564.03,75.2,NORMAL,0,0,Gas_Natural,315103.32,CC2_Ciclo_2
12134,2013-03-30,554.1,73.88,NORMAL,0,0,Gas_Natural,286820.61,CC2_Ciclo_2
12135,2013-03-31,588.77,78.5,NORMAL,0,0,Gas_Natural,239800.2,CC2_Ciclo_2
12136,2013-04-01,712.94,95.06,NORMAL,0,0,Gas_Natural,360575.01,CC2_Ciclo_2
12137,2013-04-02,699.53,93.27,NORMAL,0,0,Gas_Natural,398852.1,CC2_Ciclo_2
12138,2013-04-03,531.39,70.85,NORMAL,0,0,Gas_Natural,281203.09,CC2_Ciclo_2
12139,2013-04-04,564.48,75.26,NORMAL,0,0,Gas_Natural,259659.17,CC2_Ciclo_2
12140,2013-04-05,573.96,76.53,FALLA,1,0,Gas_Natural,320912.81,CC2_Ciclo_2
12141,2013-04-06,651.22,86.83,NORMAL,0,0,Gas_Natural,374036.5,CC2_Ciclo_2
12142,2013-04-07,558.07,74.41,FALLA,1,0,Gas_Natural,243069.53,CC2_Ciclo_2
12143,2013-04-08,662.69,88.36,NORMAL,0,0,Gas_Natural,256949.18,CC2_Ciclo_2
12144,2013-04-09,651.48,86.86,NORMAL,0,0,Gas_Natural,387495.68,CC2_Ciclo_2
12145,2013-04-10,681.13,90.82,NORMAL,0,0,Gas_Natural,359766.56,CC2_Ciclo_2
12146,2013-04-11,520.78,69.44,NORMAL,0,0,Gas_Natural,195352.41,CC2_Ciclo_2
12147,2013-04-12,657.27,87.64,NORMAL,0,0,Gas_Natural,338142.95,CC2_Ciclo_2
12148,2013-04-13,525.85,70.11,NORMAL,0,0,Gas_Natural,197898.76,CC2_Ciclo_2
12149,2013-04-14,605.01,80.67,NORMAL,0,0,Gas_Natural,222459.58,CC2_Ciclo_2
12150,2013-04-15,525.92,70.12,NORMAL,0,0,Gas_Natural,269767.96,CC2_Ciclo_2
12151,2013-04-16,659.74,87.97,NORMAL,0,0,Gas_Natural,266073.02,CC2_Ciclo_2
12152,2013-04-17,711.49,94.87,NORMAL,0,0,Gas_Natural,319054.35,CC2_Ciclo_2
12153,2013-04-18,561.53,74.87,NORMAL,0,0,Gas_Natural,266948.75,CC2_Ciclo_2
12154,2013-04-19,608.86,81.18,NORMAL,0,0,Gas_Natural,315394.76,CC2_Ciclo_2
12155,2013-04-20,599.91,79.99,NORMAL,0,0,Gas_Natural,310629.88,CC2_Ciclo_2
12156,2013-04-21,681.27,90.84,NORMAL,0,0,Gas_Natural,260094.64,CC2_Ciclo_2
12157,2013-04-22,559.41,74.59,NORMAL,0,0,Gas_Natural,221263.39,CC2_Ciclo_2
12158,2013-04-23,566.45,75.53,NORMAL,0,0,Gas_Natural,316181.61,CC2_Ciclo_2
12159,2013-04-24,556.54,74.21,NORMAL,0,0,Gas_Natural,227994.63,CC2_Ciclo_2
12160,2013-04-25,642.04,85.61,NORMAL,0,0,Gas_Natural,238082.17,CC2_Ciclo_2
12161,2013-04-26,559.76,74.64,NORMAL,0,0,Gas_Natural,218927.46,CC2_Ciclo_2
12162,2013-04-27,525.48,70.06,NORMAL,0,0,Gas_Natural,207416.5,CC2_Ciclo_2
12163,2013-04-28,623.85,83.18,NORMAL,0,0,Gas_Natural,331503.57,CC2_Ciclo_2
12164,2013-04-29,664.5,88.6,NORMAL,0,0,Gas_Natural,266113.43,CC2_Ciclo_2
12165,2013-04-30,687.97,91.73,NORMAL,0,0,Gas_Natural,261761.99,CC2_Ciclo_2
12166,2013-05-01,638.12,85.08,NORMAL,0,0,Gas_Natural,366569.67,CC2_Ciclo_2
12167,2013-05-02,570.1,76.01,NORMAL,0,0,Gas_Natural,232832.14,CC2_Ciclo_2
12168,2013-05-03,724.12,96.55,NORMAL,0,0,Gas_Natural,336818.12,CC2_Ciclo_2
12169,2013-05-04,611.8,81.57,NORMAL,0,0,Gas_Natural,230479.92,CC2_Ciclo_2
12170,2013-05-05,615.17,82.02,NORMAL,0,0,Gas_Natural,256545.63,CC2_Ciclo_2
12171,2013-05-06,539.42,71.92,NORMAL,0,0,Gas_Natural,245976.01,CC2_Ciclo_2
12172,2013-05-07,713.62,95.15,NORMAL,0,0,Gas_Natural,423690.03,CC2_Ciclo_2
12173,2013-05-08,716.58,95.54,NORMAL,0,0,Gas_Natural,260546.3,CC2_Ciclo_2
12174,2013-05-09,668.54,89.14,NORMAL,0,0,Gas_Natural,293195.86,CC2_Ciclo_2
12175,2013-05-10,513.56,68.47,NORMAL,0,0,Gas_Natural,271780.84,CC2_Ciclo_2
12176,2013-05-11,602.72,80.36,NORMAL,0,0,Gas_Natural,246207.36,CC2_Ciclo_2
12177,2013-05-12,652.73,87.03,NORMAL,0,0,Gas_Natural,327351.85,CC2_Ciclo_2
12178,2013-05-13,673.76,89.83,NORMAL,0,0,Gas_Natural,252354.08,CC2_Ciclo_2
12179,2013-05-14,573.75,76.5,NORMAL,0,0,Gas_Natural,326397.41,CC2_Ciclo_2
12180,2013-05-15,620.09,82.68,NORMAL,0,0,Gas_Natural,310714.13,CC2_Ciclo_2
12181,2013-05-16,614.7,81.96,NORMAL,0,0,Gas_Natural,296585.96,CC2_Ciclo_2
12182,2013-05-17,516.94,68.92,NORMAL,0,0,Gas_Natural,191451.58,CC2_Ciclo_2
12183,2013-05-18,493.19,65.76,NORMAL,0,0,Gas_Natural,253934.4,CC2_Ciclo_2
12184,2013-05-19,574.11,76.55,NORMAL,0,0,Gas_Natural,340386.13,CC2_Ciclo_2
12185,2013-05-20,528.56,70.47,NORMAL,0,0,Gas_Natural,308261.57,CC2_Ciclo_2
12186,2013-05-21,561.02,74.8,FALLA,1,0,Gas_Natural,303941.07,CC2_Ciclo_2
12187,2013-05-22,507.08,67.61,NORMAL,0,0,Gas_Natural,196132.91,CC2_Ciclo_2
12188,2013-05-23,667.94,89.06,NORMAL,0,0,Gas_Natural,259266.63,CC2_Ciclo_2
12189,2013-05-24,619.89,82.65,NORMAL,0,0,Gas_Natural,228141.1,CC2_Ciclo_2
12190,2013-05-25,650.14,86.69,NORMAL,0,0,Gas_Natural,358302.42,CC2_Ciclo_2
12191,2013-05-26,591.98,78.93,NORMAL,0,0,Gas_Natural,323365.92,CC2_Ciclo_2
12192,2013-05-27,730.62,97.42,NORMAL,0,0,Gas_Natural,284326.33,CC2_Ciclo_2
12193,2013-05-28,728.46,97.13,NORMAL,0,0,Gas_Natural,367719.88,CC2_Ciclo_2
12194,2013-05-29,575.14,76.69,NORMAL,0,0,Gas_Natural,258960.73,CC2_Ciclo_2
12195,2013-05-30,683.3,91.11,NORMAL,0,0,Gas_Natural,260365.93,CC2_Ciclo_2
12196,2013-05-31,600.25,80.03,NORMAL,0,0,Gas_Natural,302198.58,CC2_Ciclo_2
12197,2013-06-01,727.95,97.06,NORMAL,0,0,Gas_Natural,333141.05,CC2_Ciclo_2
12198,2013-06-02,601.51,80.2,NORMAL,0,0,Gas_Natural,319443.68,CC2_Ciclo_2
12199,2013-06-03,528.0,70.4,NORMAL,0,0,Gas_Natural,292687.55,CC2_Ciclo_2
12200,2013-06-04,503.56,67.14,NORMAL,0,0,Gas_Natural,215953.27,CC2_Ciclo_2
12201,2013-06-05,585.9,78.12,NORMAL,0,0,Gas_Natural,333654.61,CC2_Ciclo_2
12202,2013-06-06,605.33,80.71,NORMAL,0,0,Gas_Natural,344831.94,CC2_Ciclo_2
12203,2013-06-07,668.52,89.14,NORMAL,0,0,Gas_Natural,259496.2,CC2_Ciclo_2
12204,2013-06-08,644.04,85.87,NORMAL,0,0,Gas_Natural,334395.6,CC2_Ciclo_2
12205,2013-06-09,515.52,68.74,NORMAL,0,0,Gas_Natural,277948.8,CC2_Ciclo_2
12206,2013-06-10,749.38,99.92,NORMAL,0,0,Gas_Natural,396231.39,CC2_Ciclo_2
12207,2013-06-11,601.05,80.14,NORMAL,0,0,Gas_Natural,304640.17,CC2_Ciclo_2
12208,2013-06-12,630.81,84.11,NORMAL,0,0,Gas_Natural,283427.23,CC2_Ciclo_2
12209,2013-06-13,625.12,83.35,NORMAL,0,0,Gas_Natural,301466.13,CC2_Ciclo_2
12210,2013-06-14,710.31,94.71,NORMAL,0,0,Gas_Natural,341404.36,CC2_Ciclo_2
12211,2013-06-15,505.69,67.43,NORMAL,0,0,Gas_Natural,240697.64,CC2_Ciclo_2
12212,2013-06-16,684.79,91.31,NORMAL,0,0,Gas_Natural,272981.27,CC2_Ciclo_2
12213,2013-06-17,565.38,75.38,NORMAL,0,0,Gas_Natural,224260.46,CC2_Ciclo_2
12214,2013-06-18,742.71,99.03,NORMAL,0,0,Gas_Natural,353869.92,CC2_Ciclo_2
12215,2013-06-19,663.21,88.43,NORMAL,0,0,Gas_Natural,276164.44,CC2_Ciclo_2
12216,2013-06-20,626.4,83.52,NORMAL,0,0,Gas_Natural,284958.27,CC2_Ciclo_2
12217,2013-06-21,577.19,76.96,NORMAL,0,0,Gas_Natural,213361.0,CC2_Ciclo_2
12218,2013-06-22,592.46,78.99,NORMAL,0,0,Gas_Natural,243634.64,CC2_Ciclo_2
12219,2013-06-23,571.33,76.18,NORMAL,0,0,Gas_Natural,323202.78,CC2_Ciclo_2
12220,2013-06-24,610.03,81.34,NORMAL,0,0,Gas_Natural,270877.4,CC2_Ciclo_2
12221,2013-06-25,491.98,65.6,NORMAL,0,0,Gas_Natural,227708.31,CC2_Ciclo_2
12222,2013-06-26,506.73,67.56,NORMAL,0,0,Gas_Natural,227690.09,CC2_Ciclo_2
12223,2013-06-27,743.34,99.11,NORMAL,0,0,Gas_Natural,401829.44,CC2_Ciclo_2
12224,2013-06-28,711.04,94.81,NORMAL,0,0,Gas_Natural,298751.17,CC2_Ciclo_2
12225,2013-06-29,678.0,90.4,NORMAL,0,0,Gas_Natural,394137.26,CC2_Ciclo_2
12226,2013-06-30,676.89,90.25,NORMAL,0,0,Gas_Natural,274127.87,CC2_Ciclo_2
12227,2013-07-01,727.71,97.03,NORMAL,0,0,Gas_Natural,431323.79,CC2_Ciclo_2
12228,2013-07-02,525.98,70.13,NORMAL,0,0,Gas_Natural,281070.87,CC2_Ciclo_2
12229,2013-07-03,542.26,72.3,NORMAL,0,1,Fuel_Oil,445633.75,CC2_Ciclo_2
12230,2013-07-04,681.15,90.82,NORMAL,0,0,Gas_Natural,299780.91,CC2_Ciclo_2
12231,2013-07-05,609.03,81.2,NORMAL,0,0,Gas_Natural,252586.24,CC2_Ciclo_2
12232,2013-07-06,634.4,84.59,NORMAL,0,0,Gas_Natural,247911.07,CC2_Ciclo_2
12233,2013-07-07,505.99,67.47,NORMAL,0,0,Gas_Natural,222140.67,CC2_Ciclo_2
12234,2013-07-08,716.56,95.54,NORMAL,0,0,Gas_Natural,311629.38,CC2_Ciclo_2
12235,2013-07-09,640.78,85.44,NORMAL,0,0,Gas_Natural,255915.46,CC2_Ciclo_2
12236,2013-07-10,488.76,65.17,NORMAL,0,1,Fuel_Oil,464928.94,CC2_Ciclo_2
12237,2013-07-11,760.62,101.42,NORMAL,0,0,Gas_Natural,302494.27,CC2_Ciclo_2
12238,2013-07-12,474.44,63.26,NORMAL,0,1,Fuel_Oil,357921.58,CC2_Ciclo_2
12239,2013-07-13,564.05,75.21,NORMAL,0,0,Gas_Natural,305696.13,CC2_Ciclo_2
12240,2013-07-14,516.96,68.93,NORMAL,0,0,Gas_Natural,302849.04,CC2_Ciclo_2
12241,2013-07-15,660.27,88.04,NORMAL,0,0,Gas_Natural,258339.07,CC2_Ciclo_2
12242,2013-07-16,702.63,93.68,NORMAL,0,0,Gas_Natural,340662.33,CC2_Ciclo_2
12243,2013-07-17,623.0,83.07,NORMAL,0,1,Fuel_Oil,566967.6,CC2_Ciclo_2
12244,2013-07-18,540.52,72.07,NORMAL,0,0,Gas_Natural,240402.0,CC2_Ciclo_2
12245,2013-07-19,565.07,75.34,NORMAL,0,1,Fuel_Oil,519581.54,CC2_Ciclo_2
12246,2013-07-20,629.86,83.98,NORMAL,0,1,Fuel_Oil,589575.91,CC2_Ciclo_2
12247,2013-07-21,534.49,71.26,NORMAL,0,0,Gas_Natural,214830.47,CC2_Ciclo_2
12248,2013-07-22,655.93,87.46,NORMAL,0,1,Fuel_Oil,530157.97,CC2_Ciclo_2
12249,2013-07-23,665.69,88.76,NORMAL,0,0,Gas_Natural,361605.11,CC2_Ciclo_2
12250,2013-07-24,516.67,68.89,NORMAL,0,0,Gas_Natural,282479.51,CC2_Ciclo_2
12251,2013-07-25,594.19,79.22,NORMAL,0,0,Gas_Natural,348563.01,CC2_Ciclo_2
12252,2013-07-26,442.62,59.02,NORMAL,0,1,Fuel_Oil,397693.99,CC2_Ciclo_2
12253,2013-07-27,653.32,87.11,NORMAL,0,0,Gas_Natural,372076.31,CC2_Ciclo_2
12254,2013-07-28,592.94,79.06,NORMAL,0,0,Gas_Natural,264450.79,CC2_Ciclo_2
12255,2013-07-29,726.91,96.92,NORMAL,0,0,Gas_Natural,279316.46,CC2_Ciclo_2
12256,2013-07-30,713.09,95.08,NORMAL,0,0,Gas_Natural,392478.62,CC2_Ciclo_2
12257,2013-07-31,662.68,88.36,NORMAL,0,1,Fuel_Oil,567805.04,CC2_Ciclo_2
12258,2013-08-01,621.55,82.87,NORMAL,0,0,Gas_Natural,288497.37,CC2_Ciclo_2
12259,2013-08-02,541.78,72.24,NORMAL,0,0,Gas_Natural,234768.66,CC2_Ciclo_2
12260,2013-08-03,583.97,77.86,NORMAL,0,1,Fuel_Oil,551796.85,CC2_Ciclo_2
12261,2013-08-04,674.54,89.94,NORMAL,0,0,Gas_Natural,287623.53,CC2_Ciclo_2
12262,2013-08-05,684.74,91.3,NORMAL,0,0,Gas_Natural,338960.09,CC2_Ciclo_2
12263,2013-08-06,643.27,85.77,NORMAL,0,0,Gas_Natural,253638.29,CC2_Ciclo_2
12264,2013-08-07,726.46,96.86,NORMAL,0,0,Gas_Natural,292480.95,CC2_Ciclo_2
12265,2013-08-08,646.84,86.25,NORMAL,0,0,Gas_Natural,377021.04,CC2_Ciclo_2
12266,2013-08-09,642.61,85.68,NORMAL,0,0,Gas_Natural,385164.05,CC2_Ciclo_2
12267,2013-08-10,692.74,92.37,NORMAL,0,0,Gas_Natural,299465.8,CC2_Ciclo_2
12268,2013-08-11,585.97,78.13,NORMAL,0,0,Gas_Natural,254121.41,CC2_Ciclo_2
12269,2013-08-12,559.11,74.55,NORMAL,0,0,Gas_Natural,266612.62,CC2_Ciclo_2
12270,2013-08-13,558.89,74.52,NORMAL,0,0,Gas_Natural,325007.02,CC2_Ciclo_2
12271,2013-08-14,514.99,68.67,NORMAL,0,0,Gas_Natural,263157.41,CC2_Ciclo_2
12272,2013-08-15,462.31,61.64,NORMAL,0,1,Fuel_Oil,364374.75,CC2_Ciclo_2
12273,2013-08-16,664.97,88.66,NORMAL,0,0,Gas_Natural,261174.66,CC2_Ciclo_2
12274,2013-08-17,688.21,91.76,NORMAL,0,0,Gas_Natural,400259.03,CC2_Ciclo_2
12275,2013-08-18,596.44,79.52,NORMAL,0,1,Fuel_Oil,475832.7,CC2_Ciclo_2
12276,2013-08-19,666.83,88.91,NORMAL,0,0,Gas_Natural,314674.02,CC2_Ciclo_2
12277,2013-08-20,573.29,76.44,NORMAL,0,0,Gas_Natural,227624.79,CC2_Ciclo_2
12278,2013-08-21,463.92,61.86,NORMAL,0,1,Fuel_Oil,437464.69,CC2_Ciclo_2
12279,2013-08-22,517.25,68.97,NORMAL,0,0,Gas_Natural,260148.62,CC2_Ciclo_2
12280,2013-08-23,545.34,72.71,NORMAL,0,1,Fuel_Oil,445453.69,CC2_Ciclo_2
12281,2013-08-24,634.3,84.57,NORMAL,0,0,Gas_Natural,329345.27,CC2_Ciclo_2
12282,2013-08-25,619.42,82.59,NORMAL,0,0,Gas_Natural,266612.14,CC2_Ciclo_2
12283,2013-08-26,598.25,79.77,NORMAL,0,1,Fuel_Oil,524288.24,CC2_Ciclo_2
12284,2013-08-27,727.26,96.97,NORMAL,0,0,Gas_Natural,291248.1,CC2_Ciclo_2
12285,2013-08-28,628.67,83.82,NORMAL,0,0,Gas_Natural,364173.89,CC2_Ciclo_2
12286,2013-08-29,589.73,78.63,NORMAL,0,0,Gas_Natural,352081.88,CC2_Ciclo_2
12287,2013-08-30,694.9,92.65,NORMAL,0,0,Gas_Natural,362391.41,CC2_Ciclo_2
12288,2013-08-31,624.84,83.31,NORMAL,0,0,Gas_Natural,306260.85,CC2_Ciclo_2
12289,2013-09-01,702.07,93.61,NORMAL,0,0,Gas_Natural,275970.64,CC2_Ciclo_2
12290,2013-09-02,530.79,70.77,FALLA,1,0,Gas_Natural,258116.53,CC2_Ciclo_2
12291,2013-09-03,742.71,99.03,NORMAL,0,0,Gas_Natural,369714.88,CC2_Ciclo_2
12292,2013-09-04,566.21,75.49,NORMAL,0,0,Gas_Natural,278652.5,CC2_Ciclo_2
12293,2013-09-05,593.93,79.19,NORMAL,0,0,Gas_Natural,343711.19,CC2_Ciclo_2
12294,2013-09-06,501.98,66.93,NORMAL,0,0,Gas_Natural,211270.06,CC2_Ciclo_2
12295,2013-09-07,595.17,79.36,NORMAL,0,0,Gas_Natural,269630.93,CC2_Ciclo_2
12296,2013-09-08,611.12,81.48,NORMAL,0,1,Fuel_Oil,467613.54,CC2_Ciclo_2
12297,2013-09-09,570.94,76.13,NORMAL,0,1,Fuel_Oil,482177.05,CC2_Ciclo_2
12298,2013-09-10,581.86,77.58,NORMAL,0,0,Gas_Natural,345077.52,CC2_Ciclo_2
12299,2013-09-11,571.95,76.26,NORMAL,0,1,Fuel_Oil,521153.69,CC2_Ciclo_2
12300,2013-09-12,591.38,78.85,NORMAL,0,1,Fuel_Oil,462056.27,CC2_Ciclo_2
12301,2013-09-13,601.01,80.13,NORMAL,0,0,Gas_Natural,349857.85,CC2_Ciclo_2
12302,2013-09-14,539.62,71.95,NORMAL,0,1,Fuel_Oil,487438.83,CC2_Ciclo_2
12303,2013-09-15,633.85,84.51,NORMAL,0,1,Fuel_Oil,548197.07,CC2_Ciclo_2
12304,2013-09-16,693.75,92.5,NORMAL,0,0,Gas_Natural,370105.19,CC2_Ciclo_2
12305,2013-09-17,502.23,66.96,NORMAL,0,0,Gas_Natural,276255.75,CC2_Ciclo_2
12306,2013-09-18,533.81,71.17,NORMAL,0,0,Gas_Natural,283691.37,CC2_Ciclo_2
12307,2013-09-19,563.42,75.12,NORMAL,0,0,Gas_Natural,228513.99,CC2_Ciclo_2
12308,2013-09-20,545.0,72.67,NORMAL,0,1,Fuel_Oil,419811.95,CC2_Ciclo_2
12309,2013-09-21,462.34,61.64,NORMAL,0,1,Fuel_Oil,403340.99,CC2_Ciclo_2
12310,2013-09-22,541.46,72.19,NORMAL,0,0,Gas_Natural,244906.24,CC2_Ciclo_2
12311,2013-09-23,462.99,61.73,NORMAL,0,1,Fuel_Oil,336346.72,CC2_Ciclo_2
12312,2013-09-24,721.24,96.17,NORMAL,0,0,Gas_Natural,355625.11,CC2_Ciclo_2
12313,2013-09-25,609.13,81.22,NORMAL,0,0,Gas_Natural,270682.2,CC2_Ciclo_2
12314,2013-09-26,556.53,74.2,NORMAL,0,0,Gas_Natural,218314.08,CC2_Ciclo_2
12315,2013-09-27,477.9,63.72,NORMAL,0,1,Fuel_Oil,398391.1,CC2_Ciclo_2
12316,2013-09-28,612.0,81.6,NORMAL,0,0,Gas_Natural,297470.02,CC2_Ciclo_2
12317,2013-09-29,677.31,90.31,NORMAL,0,0,Gas_Natural,282558.0,CC2_Ciclo_2
12318,2013-09-30,702.99,93.73,NORMAL,0,0,Gas_Natural,339877.49,CC2_Ciclo_2
12319,2013-10-01,504.04,67.21,NORMAL,0,0,Gas_Natural,252154.55,CC2_Ciclo_2
12320,2013-10-02,523.51,69.8,NORMAL,0,0,Gas_Natural,304795.53,CC2_Ciclo_2
12321,2013-10-03,665.67,88.76,NORMAL,0,0,Gas_Natural,311272.76,CC2_Ciclo_2
12322,2013-10-04,522.12,69.62,NORMAL,0,0,Gas_Natural,207570.98,CC2_Ciclo_2
12323,2013-10-05,555.36,74.05,NORMAL,0,0,Gas_Natural,258957.02,CC2_Ciclo_2
12324,2013-10-06,657.79,87.71,NORMAL,0,0,Gas_Natural,393599.49,CC2_Ciclo_2
12325,2013-10-07,707.46,94.33,NORMAL,0,0,Gas_Natural,345510.35,CC2_Ciclo_2
12326,2013-10-08,600.7,80.09,NORMAL,0,0,Gas_Natural,354441.02,CC2_Ciclo_2
12327,2013-10-09,670.06,89.34,NORMAL,0,0,Gas_Natural,346687.03,CC2_Ciclo_2
12328,2013-10-10,501.56,66.88,NORMAL,0,0,Gas_Natural,217205.42,CC2_Ciclo_2
12329,2013-10-11,553.89,73.85,NORMAL,0,0,Gas_Natural,276225.81,CC2_Ciclo_2
12330,2013-10-12,532.55,71.01,NORMAL,0,0,Gas_Natural,310716.5,CC2_Ciclo_2
12331,2013-10-13,523.83,69.84,NORMAL,0,0,Gas_Natural,275908.97,CC2_Ciclo_2
12332,2013-10-14,646.15,86.15,NORMAL,0,0,Gas_Natural,361686.33,CC2_Ciclo_2
12333,2013-10-15,715.5,95.4,NORMAL,0,0,Gas_Natural,359281.64,CC2_Ciclo_2
12334,2013-10-16,583.76,77.83,NORMAL,0,0,Gas_Natural,338993.98,CC2_Ciclo_2
12335,2013-10-17,595.57,79.41,NORMAL,0,0,Gas_Natural,354228.8,CC2_Ciclo_2
12336,2013-10-18,537.81,71.71,NORMAL,0,0,Gas_Natural,268341.94,CC2_Ciclo_2
12337,2013-10-19,543.64,72.49,NORMAL,0,0,Gas_Natural,204534.74,CC2_Ciclo_2
12338,2013-10-20,735.42,98.06,NORMAL,0,0,Gas_Natural,288344.67,CC2_Ciclo_2
12339,2013-10-21,656.07,87.48,NORMAL,0,0,Gas_Natural,253211.03,CC2_Ciclo_2
12340,2013-10-22,657.46,87.66,NORMAL,0,0,Gas_Natural,355451.38,CC2_Ciclo_2
12341,2013-10-23,607.11,80.95,NORMAL,0,0,Gas_Natural,234642.1,CC2_Ciclo_2
12342,2013-10-24,730.62,97.42,NORMAL,0,0,Gas_Natural,330639.39,CC2_Ciclo_2
12343,2013-10-25,591.3,78.84,NORMAL,0,0,Gas_Natural,350600.84,CC2_Ciclo_2
12344,2013-10-26,694.92,92.66,NORMAL,0,0,Gas_Natural,410145.77,CC2_Ciclo_2
12345,2013-10-27,704.73,93.96,NORMAL,0,0,Gas_Natural,388778.82,CC2_Ciclo_2
12346,2013-10-28,586.43,78.19,NORMAL,0,0,Gas_Natural,224755.23,CC2_Ciclo_2
12347,2013-10-29,563.73,75.16,NORMAL,0,0,Gas_Natural,270290.19,CC2_Ciclo_2
12348,2013-10-30,678.7,90.49,NORMAL,0,0,Gas_Natural,320480.77,CC2_Ciclo_2
12349,2013-10-31,649.68,86.62,NORMAL,0,0,Gas_Natural,368022.33,CC2_Ciclo_2
12350,2013-11-01,684.55,91.27,NORMAL,0,0,Gas_Natural,254319.12,CC2_Ciclo_2
12351,2013-11-02,598.15,79.75,NORMAL,0,0,Gas_Natural,221440.3,CC2_Ciclo_2
