ID_Registro,Fecha,Demanda_MWh,Semana,Mes,Dia_Semana,Es_Feriado,Temperatura_Estimada_C,Ciclo_Simulacion
5491,2010-07-02,5841.89,26,7,Friday,0,11.0,Ciclo_2
5492,2010-07-03,4557.41,26,7,Saturday,0,20.3,Ciclo_2
5493,2010-07-04,4445.28,26,7,Sunday,0,11.3,Ciclo_2
5494,2010-07-05,5349.26,27,7,Monday,0,6.7,Ciclo_2
5495,2010-07-06,5442.22,27,7,Tuesday,0,11.2,Ciclo_2
5496,2010-07-07,5348.48,27,7,Wednesday,0,9.3,Ciclo_2
5497,2010-07-08,5478.75,27,7,Thursday,0,7.2,Ciclo_2
5498,2010-07-09,5379.96,27,7,Friday,0,17.4,Ciclo_2
5499,2010-07-10,4498.47,27,7,Saturday,0,5.7,Ciclo_2
5500,2010-07-11,4465.94,27,7,Sunday,0,14.6,Ciclo_2
5501,2010-07-12,5528.31,28,7,Monday,0,7.5,Ciclo_2
5502,2010-07-13,5342.58,28,7,Tuesday,0,7.8,Ciclo_2
5503,2010-07-14,5332.14,28,7,Wednesday,0,14.4,Ciclo_2
5504,2010-07-15,5480.94,28,7,Thursday,0,18.3,Ciclo_2
5505,2010-07-16,5398.66,28,7,Friday,0,3.6,Ciclo_2
5506,2010-07-17,4549.14,28,7,Saturday,0,13.0,Ciclo_2
5507,2010-07-18,4476.0,28,7,Sunday,0,4.3,Ciclo_2
5508,2010-07-19,5386.1,29,7,Monday,0,4.8,Ciclo_2
5509,2010-07-20,5467.44,29,7,Tuesday,0,9.4,Ciclo_2
5510,2010-07-21,5347.26,29,7,Wednesday,0,2.8,Ciclo_2
5511,2010-07-22,5532.85,29,7,Thursday,0,10.4,Ciclo_2
5512,2010-07-23,5420.04,29,7,Friday,0,7.6,Ciclo_2
5513,2010-07-24,4270.73,29,7,Saturday,0,8.8,Ciclo_2
5514,2010-07-25,4424.22,29,7,Sunday,0,13.8,Ciclo_2
5515,2010-07-26,5367.0,30,7,Monday,0,7.7,Ciclo_2
5516,2010-07-27,5229.2,30,7,Tuesday,0,12.3,Ciclo_2
5517,2010-07-28,5314.01,30,7,Wednesday,0,19.9,Ciclo_2
5518,2010-07-29,5427.62,30,7,Thursday,0,15.4,Ciclo_2
5519,2010-07-30,5379.75,30,7,Friday,0,13.2,Ciclo_2
5520,2010-07-31,4361.91,30,7,Saturday,0,4.9,Ciclo_2
5521,2010-08-01,4470.62,30,8,Sunday,0,15.4,Ciclo_2
5522,2010-08-02,5176.1,31,8,Monday,0,9.0,Ciclo_2
5523,2010-08-03,5630.65,31,8,Tuesday,0,14.9,Ciclo_2
5524,2010-08-04,5594.12,31,8,Wednesday,0,8.2,Ciclo_2
5525,2010-08-05,5354.65,31,8,Thursday,0,17.8,Ciclo_2
5526,2010-08-06,5484.42,31,8,Friday,0,11.4,Ciclo_2
5527,2010-08-07,4317.3,31,8,Saturday,0,18.9,Ciclo_2
5528,2010-08-08,4770.03,31,8,Sunday,0,2.6,Ciclo_2
5529,2010-08-09,5578.03,32,8,Monday,0,9.2,Ciclo_2
5530,2010-08-10,5369.58,32,8,Tuesday,0,13.6,Ciclo_2
5531,2010-08-11,5264.94,32,8,Wednesday,0,11.8,Ciclo_2
5532,2010-08-12,5216.25,32,8,Thursday,0,14.9,Ciclo_2
5533,2010-08-13,5677.65,32,8,Friday,0,8.2,Ciclo_2
5534,2010-08-14,4448.55,32,8,Saturday,0,11.3,Ciclo_2
5535,2010-08-15,4587.18,32,8,Sunday,0,14.4,Ciclo_2
5536,2010-08-16,5520.04,33,8,Monday,0,9.0,Ciclo_2
5537,2010-08-17,5461.63,33,8,Tuesday,0,-8.2,Ciclo_2
5538,2010-08-18,5489.7,33,8,Wednesday,0,4.7,Ciclo_2
5539,2010-08-19,5370.29,33,8,Thursday,0,16.5,Ciclo_2
5540,2010-08-20,5225.27,33,8,Friday,0,18.5,Ciclo_2
5541,2010-08-21,4453.88,33,8,Saturday,0,20.7,Ciclo_2
5542,2010-08-22,4360.46,33,8,Sunday,0,1.1,Ciclo_2
5543,2010-08-23,5406.13,34,8,Monday,0,15.5,Ciclo_2
5544,2010-08-24,5490.11,34,8,Tuesday,0,5.2,Ciclo_2
5545,2010-08-25,5214.64,34,8,Wednesday,0,10.1,Ciclo_2
5546,2010-08-26,5471.57,34,8,Thursday,0,14.8,Ciclo_2
5547,2010-08-27,5598.26,34,8,Friday,0,9.8,Ciclo_2
5548,2010-08-28,4247.41,34,8,Saturday,0,19.2,Ciclo_2
5549,2010-08-29,4492.22,34,8,Sunday,0,13.7,Ciclo_2
5550,2010-08-30,5501.65,35,8,Monday,0,19.6,Ciclo_2
5551,2010-08-31,5406.84,35,8,Tuesday,0,19.1,Ciclo_2
5552,2010-09-01,3833.66,35,9,Wednesday,0,14.1,Ciclo_2
5553,2010-09-02,3739.41,35,9,Thursday,0,21.7,Ciclo_2
5554,2010-09-03,3682.34,35,9,Friday,0,23.3,Ciclo_2
5555,2010-09-04,3131.18,35,9,Saturday,0,20.3,Ciclo_2
5556,2010-09-05,3285.06,35,9,Sunday,0,20.1,Ciclo_2
5557,2010-09-06,3775.97,36,9,Monday,0,17.5,Ciclo_2
5558,2010-09-07,3751.24,36,9,Tuesday,0,19.9,Ciclo_2
5559,2010-09-08,3931.0,36,9,Wednesday,0,14.3,Ciclo_2
5560,2010-09-09,3684.91,36,9,Thursday,0,25.7,Ciclo_2
5561,2010-09-10,3699.46,36,9,Friday,0,19.3,Ciclo_2
5562,2010-09-11,3041.18,36,9,Saturday,0,7.9,Ciclo_2
5563,2010-09-12,3135.99,36,9,Sunday,0,24.7,Ciclo_2
5564,2010-09-13,3759.95,37,9,Monday,0,9.1,Ciclo_2
5565,2010-09-14,3780.49,37,9,Tuesday,0,13.5,Ciclo_2
5566,2010-09-15,3453.06,37,9,Wednesday,0,17.5,Ciclo_2
5567,2010-09-16,3829.52,37,9,Thursday,0,25.1,Ciclo_2
5568,2010-09-17,3978.22,37,9,Friday,0,21.9,Ciclo_2
5569,2010-09-18,3224.23,37,9,Saturday,0,10.3,Ciclo_2
5570,2010-09-19,3306.82,37,9,Sunday,0,25.6,Ciclo_2
5571,2010-09-20,3723.35,38,9,Monday,0,22.1,Ciclo_2
5572,2010-09-21,3837.13,38,9,Tuesday,0,26.8,Ciclo_2
5573,2010-09-22,3749.27,38,9,Wednesday,0,13.5,Ciclo_2
5574,2010-09-23,3708.6,38,9,Thursday,1,23.4,Ciclo_2
5575,2010-09-24,3537.02,38,9,Friday,0,0.0,Ciclo_2
5576,2010-09-25,3219.51,38,9,Saturday,0,19.6,Ciclo_2
5577,2010-09-26,3114.42,38,9,Sunday,0,10.2,Ciclo_2
5578,2010-09-27,3562.21,39,9,Monday,0,14.2,Ciclo_2
5579,2010-09-28,3810.8,39,9,Tuesday,0,14.5,Ciclo_2
5580,2010-09-29,3875.41,39,9,Wednesday,0,12.3,Ciclo_2
5581,2010-09-30,3705.08,39,9,Thursday,0,22.2,Ciclo_2
5582,2010-10-01,3722.17,39,10,Friday,0,16.0,Ciclo_2
5583,2010-10-02,3034.98,39,10,Saturday,0,13.0,Ciclo_2
5584,2010-10-03,3154.7,39,10,Sunday,0,20.9,Ciclo_2
5585,2010-10-04,3794.66,40,10,Monday,0,14.3,Ciclo_2
5586,2010-10-05,3743.22,40,10,Tuesday,0,27.6,Ciclo_2
5587,2010-10-06,3596.87,40,10,Wednesday,0,29.3,Ciclo_2
5588,2010-10-07,3779.37,40,10,Thursday,0,16.9,Ciclo_2
5589,2010-10-08,3881.81,40,10,Friday,0,5.6,Ciclo_2
5590,2010-10-09,3277.84,40,10,Saturday,0,29.1,Ciclo_2
5591,2010-10-10,3242.76,40,10,Sunday,0,5.4,Ciclo_2
5592,2010-10-11,3859.1,41,10,Monday,0,27.9,Ciclo_2
5593,2010-10-12,3952.53,41,10,Tuesday,0,9.6,Ciclo_2
5594,2010-10-13,3889.36,41,10,Wednesday,0,28.8,Ciclo_2
5595,2010-10-14,3770.94,41,10,Thursday,0,9.3,Ciclo_2
5596,2010-10-15,3866.84,41,10,Friday,0,24.3,Ciclo_2
5597,2010-10-16,3095.5,41,10,Saturday,0,10.9,Ciclo_2
5598,2010-10-17,3230.02,41,10,Sunday,0,13.4,Ciclo_2
5599,2010-10-18,3815.08,42,10,Monday,0,27.3,Ciclo_2
5600,2010-10-19,3568.34,42,10,Tuesday,0,23.4,Ciclo_2
5601,2010-10-20,3742.61,42,10,Wednesday,0,16.9,Ciclo_2
5602,2010-10-21,3829.12,42,10,Thursday,0,13.4,Ciclo_2
5603,2010-10-22,3626.4,42,10,Friday,0,7.3,Ciclo_2
5604,2010-10-23,3260.01,42,10,Saturday,0,15.8,Ciclo_2
5605,2010-10-24,3180.59,42,10,Sunday,0,15.1,Ciclo_2
5606,2010-10-25,3627.99,43,10,Monday,0,21.9,Ciclo_2
5607,2010-10-26,3806.76,43,10,Tuesday,0,16.6,Ciclo_2
5608,2010-10-27,3803.63,43,10,Wednesday,0,12.2,Ciclo_2
5609,2010-10-28,3894.67,43,10,Thursday,0,25.8,Ciclo_2
5610,2010-10-29,3858.52,43,10,Friday,0,15.8,Ciclo_2
5611,2010-10-30,3119.32,43,10,Saturday,0,27.4,Ciclo_2
5612,2010-10-31,3265.94,43,10,Sunday,0,30.0,Ciclo_2
5613,2010-11-01,4132.59,44,11,Monday,0,16.8,Ciclo_2
5614,2010-11-02,4242.37,44,11,Tuesday,0,24.4,Ciclo_2
5615,2010-11-03,4209.18,44,11,Wednesday,0,19.7,Ciclo_2
5616,2010-11-04,4378.34,44,11,Thursday,0,21.5,Ciclo_2
5617,2010-11-05,4080.42,44,11,Friday,0,15.4,Ciclo_2
5618,2010-11-06,3520.9,44,11,Saturday,0,40.0,Ciclo_2
5619,2010-11-07,3374.14,44,11,Sunday,0,20.1,Ciclo_2
5620,2010-11-08,4514.83,45,11,Monday,0,19.1,Ciclo_2
5621,2010-11-09,4280.91,45,11,Tuesday,0,33.3,Ciclo_2
5622,2010-11-10,4112.07,45,11,Wednesday,0,20.1,Ciclo_2
5623,2010-11-11,4168.13,45,11,Thursday,0,12.9,Ciclo_2
5624,2010-11-12,4414.57,45,11,Friday,0,18.5,Ciclo_2
5625,2010-11-13,3386.1,45,11,Saturday,0,19.3,Ciclo_2
5626,2010-11-14,3602.71,45,11,Sunday,0,22.7,Ciclo_2
5627,2010-11-15,4131.25,46,11,Monday,0,24.5,Ciclo_2
5628,2010-11-16,4323.76,46,11,Tuesday,0,21.9,Ciclo_2
5629,2010-11-17,4198.08,46,11,Wednesday,0,28.1,Ciclo_2
5630,2010-11-18,4204.75,46,11,Thursday,0,31.6,Ciclo_2
5631,2010-11-19,4135.33,46,11,Friday,0,17.3,Ciclo_2
5632,2010-11-20,3382.79,46,11,Saturday,0,20.6,Ciclo_2
5633,2010-11-21,3491.55,46,11,Sunday,0,14.0,Ciclo_2
5634,2010-11-22,4237.86,47,11,Monday,0,25.4,Ciclo_2
5635,2010-11-23,4050.39,47,11,Tuesday,0,18.9,Ciclo_2
5636,2010-11-24,4294.35,47,11,Wednesday,0,15.5,Ciclo_2
5637,2010-11-25,4188.33,47,11,Thursday,0,28.5,Ciclo_2
5638,2010-11-26,4441.67,47,11,Friday,0,24.6,Ciclo_2
5639,2010-11-27,3470.94,47,11,Saturday,0,19.0,Ciclo_2
5640,2010-11-28,3600.54,47,11,Sunday,0,28.8,Ciclo_2
5641,2010-11-29,4087.48,48,11,Monday,0,27.5,Ciclo_2
5642,2010-11-30,4153.4,48,11,Tuesday,0,16.8,Ciclo_2
5643,2010-12-01,4207.81,48,12,Wednesday,0,27.9,Ciclo_2
5644,2010-12-02,4263.38,48,12,Thursday,0,23.7,Ciclo_2
5645,2010-12-03,4268.54,48,12,Friday,0,24.8,Ciclo_2
5646,2010-12-04,3477.55,48,12,Saturday,0,25.8,Ciclo_2
5647,2010-12-05,3412.09,48,12,Sunday,0,25.9,Ciclo_2
5648,2010-12-06,4329.09,49,12,Monday,0,26.2,Ciclo_2
5649,2010-12-07,4316.37,49,12,Tuesday,0,24.8,Ciclo_2
5650,2010-12-08,4367.06,49,12,Wednesday,0,8.4,Ciclo_2
5651,2010-12-09,4328.7,49,12,Thursday,0,33.9,Ciclo_2
5652,2010-12-10,4151.62,49,12,Friday,0,17.6,Ciclo_2
5653,2010-12-11,3645.61,49,12,Saturday,0,16.4,Ciclo_2
5654,2010-12-12,3411.24,49,12,Sunday,0,23.0,Ciclo_2
5655,2010-12-13,4130.38,50,12,Monday,0,27.3,Ciclo_2
5656,2010-12-14,4131.35,50,12,Tuesday,0,24.2,Ciclo_2
5657,2010-12-15,4260.39,50,12,Wednesday,0,32.0,Ciclo_2
5658,2010-12-16,4366.09,50,12,Thursday,0,18.8,Ciclo_2
5659,2010-12-17,4074.51,50,12,Friday,0,27.0,Ciclo_2
5660,2010-12-18,3412.84,50,12,Saturday,0,20.0,Ciclo_2
5661,2010-12-19,3364.07,50,12,Sunday,0,26.1,Ciclo_2
5662,2010-12-20,4148.67,51,12,Monday,0,21.8,Ciclo_2
5663,2010-12-21,4223.91,51,12,Tuesday,0,23.1,Ciclo_2
5664,2010-12-22,4305.65,51,12,Wednesday,0,20.5,Ciclo_2
5665,2010-12-23,4137.28,51,12,Thursday,0,10.8,Ciclo_2
5666,2010-12-24,4238.57,51,12,Friday,0,21.1,Ciclo_2
5667,2010-12-25,3405.99,51,12,Saturday,1,22.4,Ciclo_2
5668,2010-12-26,3593.97,51,12,Sunday,0,28.7,Ciclo_2
5669,2010-12-27,4042.03,52,12,Monday,0,19.8,Ciclo_2
5670,2010-12-28,4341.57,52,12,Tuesday,0,31.6,Ciclo_2
5671,2010-12-29,4128.18,52,12,Wednesday,0,30.3,Ciclo_2
5672,2010-12-30,4064.24,52,12,Thursday,0,28.9,Ciclo_2
5673,2010-12-31,4192.44,52,12,Friday,0,31.4,Ciclo_2
5674,2011-07-02,4413.12,26,7,Saturday,0,10.1,Ciclo_2
5675,2011-07-03,4452.79,26,7,Sunday,0,2.8,Ciclo_2
5676,2011-07-04,5198.1,27,7,Monday,0,15.1,Ciclo_2
5677,2011-07-05,5528.22,27,7,Tuesday,0,15.6,Ciclo_2
5678,2011-07-06,5259.12,27,7,Wednesday,0,14.9,Ciclo_2
5679,2011-07-07,5290.78,27,7,Thursday,0,14.4,Ciclo_2
5680,2011-07-08,5545.36,27,7,Friday,0,14.2,Ciclo_2
5681,2011-07-09,4645.02,27,7,Saturday,0,11.1,Ciclo_2
5682,2011-07-10,4442.8,27,7,Sunday,0,12.4,Ciclo_2
5683,2011-07-11,5248.48,28,7,Monday,0,9.6,Ciclo_2
5684,2011-07-12,5371.78,28,7,Tuesday,0,10.3,Ciclo_2
5685,2011-07-13,5441.79,28,7,Wednesday,0,3.1,Ciclo_2
5686,2011-07-14,5272.13,28,7,Thursday,0,18.8,Ciclo_2
5687,2011-07-15,5168.73,28,7,Friday,0,15.7,Ciclo_2
5688,2011-07-16,4423.97,28,7,Saturday,0,13.0,Ciclo_2
5689,2011-07-17,4655.77,28,7,Sunday,0,11.2,Ciclo_2
5690,2011-07-18,5484.65,29,7,Monday,0,12.4,Ciclo_2
5691,2011-07-19,5396.47,29,7,Tuesday,0,10.6,Ciclo_2
5692,2011-07-20,5493.73,29,7,Wednesday,0,7.6,Ciclo_2
5693,2011-07-21,5273.76,29,7,Thursday,0,12.4,Ciclo_2
5694,2011-07-22,5432.73,29,7,Friday,0,1.1,Ciclo_2
5695,2011-07-23,4467.54,29,7,Saturday,0,4.6,Ciclo_2
5696,2011-07-24,4544.02,29,7,Sunday,0,1.2,Ciclo_2
5697,2011-07-25,5640.61,30,7,Monday,0,10.0,Ciclo_2
5698,2011-07-26,5305.8,30,7,Tuesday,0,10.3,Ciclo_2
5699,2011-07-27,5476.35,30,7,Wednesday,0,17.3,Ciclo_2
5700,2011-07-28,5376.68,30,7,Thursday,0,3.4,Ciclo_2
5701,2011-07-29,5264.12,30,7,Friday,0,13.7,Ciclo_2
5702,2011-07-30,4587.28,30,7,Saturday,0,18.7,Ciclo_2
5703,2011-07-31,4488.97,30,7,Sunday,0,17.8,Ciclo_2
5704,2011-08-01,5639.08,31,8,Monday,0,19.1,Ciclo_2
5705,2011-08-02,5520.24,31,8,Tuesday,0,7.2,Ciclo_2
5706,2011-08-03,5525.11,31,8,Wednesday,0,14.8,Ciclo_2
5707,2011-08-04,5487.68,31,8,Thursday,0,19.6,Ciclo_2
5708,2011-08-05,5452.63,31,8,Friday,0,11.4,Ciclo_2
5709,2011-08-06,4340.42,31,8,Saturday,0,10.2,Ciclo_2
5710,2011-08-07,4494.34,31,8,Sunday,0,13.7,Ciclo_2
5711,2011-08-08,5438.87,32,8,Monday,0,17.8,Ciclo_2
5712,2011-08-09,5513.44,32,8,Tuesday,0,11.6,Ciclo_2
5713,2011-08-10,5307.93,32,8,Wednesday,0,14.3,Ciclo_2
5714,2011-08-11,5679.16,32,8,Thursday,0,13.9,Ciclo_2
5715,2011-08-12,5374.09,32,8,Friday,0,15.2,Ciclo_2
5716,2011-08-13,4540.29,32,8,Saturday,0,15.5,Ciclo_2
5717,2011-08-14,4633.55,32,8,Sunday,0,14.3,Ciclo_2
5718,2011-08-15,5568.65,33,8,Monday,0,13.4,Ciclo_2
5719,2011-08-16,5591.1,33,8,Tuesday,0,19.2,Ciclo_2
5720,2011-08-17,5520.22,33,8,Wednesday,0,16.7,Ciclo_2
5721,2011-08-18,5685.78,33,8,Thursday,0,18.5,Ciclo_2
5722,2011-08-19,5307.68,33,8,Friday,0,13.5,Ciclo_2
5723,2011-08-20,4437.03,33,8,Saturday,0,24.4,Ciclo_2
5724,2011-08-21,4618.97,33,8,Sunday,0,24.2,Ciclo_2
5725,2011-08-22,5318.4,34,8,Monday,0,18.6,Ciclo_2
5726,2011-08-23,5245.86,34,8,Tuesday,0,2.4,Ciclo_2
5727,2011-08-24,5361.97,34,8,Wednesday,0,21.1,Ciclo_2
5728,2011-08-25,5290.49,34,8,Thursday,0,11.9,Ciclo_2
5729,2011-08-26,5552.26,34,8,Friday,0,17.1,Ciclo_2
5730,2011-08-27,4734.74,34,8,Saturday,0,12.0,Ciclo_2
5731,2011-08-28,4415.8,34,8,Sunday,0,5.4,Ciclo_2
5732,2011-08-29,5365.44,35,8,Monday,0,5.4,Ciclo_2
5733,2011-08-30,5194.03,35,8,Tuesday,0,23.8,Ciclo_2
5734,2011-08-31,5415.47,35,8,Wednesday,0,27.5,Ciclo_2
5735,2011-09-01,3666.69,35,9,Thursday,0,15.4,Ciclo_2
5736,2011-09-02,3674.36,35,9,Friday,0,14.2,Ciclo_2
5737,2011-09-03,3217.03,35,9,Saturday,0,21.4,Ciclo_2
5738,2011-09-04,3217.25,35,9,Sunday,0,26.1,Ciclo_2
5739,2011-09-05,3900.28,36,9,Monday,0,11.9,Ciclo_2
5740,2011-09-06,3704.54,36,9,Tuesday,0,18.7,Ciclo_2
5741,2011-09-07,4214.74,36,9,Wednesday,0,22.6,Ciclo_2
5742,2011-09-08,3780.2,36,9,Thursday,0,22.0,Ciclo_2
5743,2011-09-09,3695.03,36,9,Friday,0,19.6,Ciclo_2
5744,2011-09-10,3226.76,36,9,Saturday,0,17.8,Ciclo_2
5745,2011-09-11,3021.41,36,9,Sunday,0,17.5,Ciclo_2
5746,2011-09-12,3729.05,37,9,Monday,0,9.9,Ciclo_2
5747,2011-09-13,3698.81,37,9,Tuesday,0,9.6,Ciclo_2
5748,2011-09-14,3618.98,37,9,Wednesday,0,11.2,Ciclo_2
5749,2011-09-15,3881.81,37,9,Thursday,0,26.9,Ciclo_2
5750,2011-09-16,3583.07,37,9,Friday,0,27.5,Ciclo_2
5751,2011-09-17,2977.01,37,9,Saturday,0,22.5,Ciclo_2
5752,2011-09-18,3143.23,37,9,Sunday,0,21.8,Ciclo_2
5753,2011-09-19,3627.51,38,9,Monday,0,7.1,Ciclo_2
5754,2011-09-20,3671.05,38,9,Tuesday,0,20.6,Ciclo_2
5755,2011-09-21,4002.23,38,9,Wednesday,0,11.8,Ciclo_2
5756,2011-09-22,3755.54,38,9,Thursday,0,13.5,Ciclo_2
5757,2011-09-23,3765.33,38,9,Friday,1,6.4,Ciclo_2
5758,2011-09-24,3291.97,38,9,Saturday,0,18.1,Ciclo_2
5759,2011-09-25,3222.26,38,9,Sunday,0,16.6,Ciclo_2
5760,2011-09-26,3790.28,39,9,Monday,0,24.8,Ciclo_2
5761,2011-09-27,3783.21,39,9,Tuesday,0,19.0,Ciclo_2
5762,2011-09-28,3672.13,39,9,Wednesday,0,14.8,Ciclo_2
5763,2011-09-29,3645.86,39,9,Thursday,0,13.6,Ciclo_2
5764,2011-09-30,3917.55,39,9,Friday,0,28.9,Ciclo_2
5765,2011-10-01,2962.53,39,10,Saturday,0,20.4,Ciclo_2
5766,2011-10-02,3074.08,39,10,Sunday,0,26.4,Ciclo_2
5767,2011-10-03,3783.58,40,10,Monday,0,18.0,Ciclo_2
5768,2011-10-04,3678.03,40,10,Tuesday,0,8.8,Ciclo_2
5769,2011-10-05,3858.71,40,10,Wednesday,0,20.1,Ciclo_2
5770,2011-10-06,3812.69,40,10,Thursday,0,14.4,Ciclo_2
5771,2011-10-07,3749.91,40,10,Friday,0,22.7,Ciclo_2
5772,2011-10-08,3230.05,40,10,Saturday,0,10.9,Ciclo_2
5773,2011-10-09,3036.2,40,10,Sunday,0,9.7,Ciclo_2
5774,2011-10-10,3791.55,41,10,Monday,0,23.3,Ciclo_2
5775,2011-10-11,3733.95,41,10,Tuesday,0,14.0,Ciclo_2
5776,2011-10-12,3727.16,41,10,Wednesday,0,31.8,Ciclo_2
5777,2011-10-13,3910.43,41,10,Thursday,0,22.4,Ciclo_2
5778,2011-10-14,3805.81,41,10,Friday,0,17.9,Ciclo_2
5779,2011-10-15,3003.4,41,10,Saturday,0,11.6,Ciclo_2
5780,2011-10-16,3044.05,41,10,Sunday,0,12.3,Ciclo_2
5781,2011-10-17,3694.46,42,10,Monday,0,17.4,Ciclo_2
5782,2011-10-18,3764.36,42,10,Tuesday,0,14.3,Ciclo_2
5783,2011-10-19,3826.83,42,10,Wednesday,0,16.9,Ciclo_2
5784,2011-10-20,3793.16,42,10,Thursday,0,13.5,Ciclo_2
5785,2011-10-21,3850.54,42,10,Friday,0,14.8,Ciclo_2
5786,2011-10-22,3305.23,42,10,Saturday,0,16.7,Ciclo_2
5787,2011-10-23,3100.84,42,10,Sunday,0,21.6,Ciclo_2
5788,2011-10-24,3864.82,43,10,Monday,0,23.5,Ciclo_2
5789,2011-10-25,3980.47,43,10,Tuesday,0,22.0,Ciclo_2
5790,2011-10-26,3759.36,43,10,Wednesday,0,14.8,Ciclo_2
5791,2011-10-27,3751.34,43,10,Thursday,0,26.9,Ciclo_2
5792,2011-10-28,3600.96,43,10,Friday,0,13.1,Ciclo_2
5793,2011-10-29,3085.92,43,10,Saturday,0,13.0,Ciclo_2
5794,2011-10-30,3063.15,43,10,Sunday,0,28.8,Ciclo_2
5795,2011-10-31,3731.63,44,10,Monday,0,20.5,Ciclo_2
5796,2011-11-01,4027.27,44,11,Tuesday,0,15.4,Ciclo_2
5797,2011-11-02,4338.17,44,11,Wednesday,0,32.0,Ciclo_2
5798,2011-11-03,4252.82,44,11,Thursday,0,20.2,Ciclo_2
5799,2011-11-04,4285.79,44,11,Friday,0,6.4,Ciclo_2
5800,2011-11-05,3518.74,44,11,Saturday,0,15.7,Ciclo_2
5801,2011-11-06,3586.54,44,11,Sunday,0,8.8,Ciclo_2
5802,2011-11-07,4150.84,45,11,Monday,0,21.8,Ciclo_2
5803,2011-11-08,4134.84,45,11,Tuesday,0,19.7,Ciclo_2
5804,2011-11-09,4334.78,45,11,Wednesday,0,21.9,Ciclo_2
5805,2011-11-10,4114.58,45,11,Thursday,0,27.6,Ciclo_2
5806,2011-11-11,4256.37,45,11,Friday,0,23.8,Ciclo_2
5807,2011-11-12,3384.15,45,11,Saturday,0,6.7,Ciclo_2
5808,2011-11-13,3382.51,45,11,Sunday,0,16.0,Ciclo_2
5809,2011-11-14,4152.65,46,11,Monday,0,16.9,Ciclo_2
5810,2011-11-15,4239.77,46,11,Tuesday,0,27.3,Ciclo_2
5811,2011-11-16,4355.39,46,11,Wednesday,0,27.0,Ciclo_2
5812,2011-11-17,4118.54,46,11,Thursday,0,22.4,Ciclo_2
5813,2011-11-18,4414.07,46,11,Friday,0,12.5,Ciclo_2
5814,2011-11-19,3653.04,46,11,Saturday,0,16.0,Ciclo_2
5815,2011-11-20,3526.5,46,11,Sunday,0,24.5,Ciclo_2
5816,2011-11-21,4249.04,47,11,Monday,0,35.4,Ciclo_2
5817,2011-11-22,4190.15,47,11,Tuesday,0,12.2,Ciclo_2
5818,2011-11-23,4269.02,47,11,Wednesday,0,21.0,Ciclo_2
5819,2011-11-24,4292.83,47,11,Thursday,0,27.3,Ciclo_2
5820,2011-11-25,4222.21,47,11,Friday,0,24.6,Ciclo_2
5821,2011-11-26,3508.56,47,11,Saturday,0,32.8,Ciclo_2
5822,2011-11-27,3446.78,47,11,Sunday,0,17.9,Ciclo_2
5823,2011-11-28,4331.94,48,11,Monday,0,16.4,Ciclo_2
5824,2011-11-29,4273.31,48,11,Tuesday,0,21.0,Ciclo_2
5825,2011-11-30,4214.09,48,11,Wednesday,0,36.6,Ciclo_2
5826,2011-12-01,4374.34,48,12,Thursday,0,28.1,Ciclo_2
5827,2011-12-02,4289.92,48,12,Friday,0,17.9,Ciclo_2
5828,2011-12-03,3522.63,48,12,Saturday,0,25.5,Ciclo_2
5829,2011-12-04,3515.13,48,12,Sunday,0,22.6,Ciclo_2
5830,2011-12-05,4178.56,49,12,Monday,0,23.6,Ciclo_2
5831,2011-12-06,4163.18,49,12,Tuesday,0,26.2,Ciclo_2
5832,2011-12-07,3984.36,49,12,Wednesday,0,30.2,Ciclo_2
5833,2011-12-08,4068.85,49,12,Thursday,0,15.6,Ciclo_2
5834,2011-12-09,4275.31,49,12,Friday,0,25.2,Ciclo_2
5835,2011-12-10,3740.64,49,12,Saturday,0,23.8,Ciclo_2
5836,2011-12-11,3486.4,49,12,Sunday,0,23.1,Ciclo_2
5837,2011-12-12,4417.11,50,12,Monday,0,36.5,Ciclo_2
5838,2011-12-13,4204.07,50,12,Tuesday,0,25.3,Ciclo_2
5839,2011-12-14,4217.32,50,12,Wednesday,0,21.4,Ciclo_2
5840,2011-12-15,4451.74,50,12,Thursday,0,16.4,Ciclo_2
5841,2011-12-16,3946.14,50,12,Friday,0,23.9,Ciclo_2
5842,2011-12-17,3635.37,50,12,Saturday,0,23.3,Ciclo_2
5843,2011-12-18,3551.51,50,12,Sunday,0,26.5,Ciclo_2
5844,2011-12-19,4239.56,51,12,Monday,0,25.3,Ciclo_2
5845,2011-12-20,4291.0,51,12,Tuesday,0,10.2,Ciclo_2
5846,2011-12-21,4239.91,51,12,Wednesday,0,12.6,Ciclo_2
5847,2011-12-22,4221.67,51,12,Thursday,0,19.0,Ciclo_2
5848,2011-12-23,4350.33,51,12,Friday,0,23.5,Ciclo_2
5849,2011-12-24,3548.03,51,12,Saturday,0,20.9,Ciclo_2
5850,2011-12-25,3617.51,51,12,Sunday,1,12.4,Ciclo_2
5851,2011-12-26,4118.79,52,12,Monday,0,29.7,Ciclo_2
5852,2011-12-27,4173.97,52,12,Tuesday,0,9.1,Ciclo_2
5853,2011-12-28,4400.57,52,12,Wednesday,0,28.5,Ciclo_2
5854,2011-12-29,4311.57,52,12,Thursday,0,22.6,Ciclo_2
5855,2011-12-30,4425.54,52,12,Friday,0,29.6,Ciclo_2
5856,2011-12-31,3676.99,52,12,Saturday,0,26.2,Ciclo_2
