ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Tipo_Combustible,Costo_Combustible_USD,Presion_Vapor_Bar,Ciclo_Simulacion
13665,2017-06-09,613.19,86.98,NORMAL,0,Gas_Natural,398296.03,159.2,TV_Ciclo_2
13666,2017-06-10,520.6,73.84,NORMAL,0,Gas_Natural,243528.68,161.2,TV_Ciclo_2
13667,2017-06-11,565.93,80.27,NORMAL,0,Gas_Natural,321190.86,148.0,TV_Ciclo_2
13668,2017-06-12,483.77,68.62,NORMAL,0,Gas_Natural,302420.01,139.7,TV_Ciclo_2
13669,2017-06-13,521.96,74.04,NORMAL,0,Gas_Natural,346387.97,131.4,TV_Ciclo_2
13670,2017-06-14,496.59,70.44,NORMAL,0,Gas_Natural,319158.66,138.4,TV_Ciclo_2
13671,2017-06-15,531.95,75.45,NORMAL,0,Gas_Natural,257899.27,142.5,TV_Ciclo_2
13672,2017-06-16,497.78,70.61,NORMAL,0,Gas_Natural,241884.52,175.3,TV_Ciclo_2
13673,2017-06-17,430.72,61.09,NORMAL,0,Gas_Natural,232607.67,126.7,TV_Ciclo_2
13674,2017-06-18,555.21,78.75,NORMAL,0,Gas_Natural,284766.21,150.4,TV_Ciclo_2
13675,2017-06-19,513.11,72.78,NORMAL,0,Gas_Natural,330758.18,168.4,TV_Ciclo_2
13676,2017-06-20,478.81,67.92,NORMAL,0,Gas_Natural,255793.65,137.8,TV_Ciclo_2
13677,2017-06-21,526.17,74.63,NORMAL,0,Gas_Natural,257500.28,162.7,TV_Ciclo_2
13678,2017-06-22,511.31,72.53,NORMAL,0,Gas_Natural,257332.19,132.0,TV_Ciclo_2
13679,2017-06-23,601.39,85.3,FALLA,1,Gas_Natural,385283.0,135.4,TV_Ciclo_2
13680,2017-06-24,492.48,69.86,NORMAL,0,Gas_Natural,303803.94,149.9,TV_Ciclo_2
13681,2017-06-25,618.31,87.7,NORMAL,0,Gas_Natural,358420.02,147.2,TV_Ciclo_2
13682,2017-06-26,470.27,66.7,NORMAL,0,Gas_Natural,297045.93,152.0,TV_Ciclo_2
13683,2017-06-27,465.73,66.06,NORMAL,0,Gas_Natural,253210.48,122.6,TV_Ciclo_2
13684,2017-06-28,623.97,88.51,NORMAL,0,Gas_Natural,368645.34,139.0,TV_Ciclo_2
13685,2017-06-29,619.66,87.9,NORMAL,0,Gas_Natural,402474.06,144.6,TV_Ciclo_2
13686,2017-06-30,624.33,88.56,NORMAL,0,Gas_Natural,320741.81,165.6,TV_Ciclo_2
13687,2017-07-01,659.36,93.53,NORMAL,0,Gas_Natural,385570.16,134.5,TV_Ciclo_2
13688,2017-07-02,507.96,72.05,NORMAL,0,Gas_Natural,273083.95,162.6,TV_Ciclo_2
13689,2017-07-03,525.46,74.53,NORMAL,0,Gas_Natural,261043.05,135.3,TV_Ciclo_2
13690,2017-07-04,574.84,81.54,NORMAL,0,Gas_Natural,316937.77,142.4,TV_Ciclo_2
13691,2017-07-05,550.37,78.07,NORMAL,0,Gas_Natural,345929.78,130.4,TV_Ciclo_2
13692,2017-07-06,433.13,61.44,NORMAL,0,Gas_Natural,187836.33,175.9,TV_Ciclo_2
13693,2017-07-07,509.51,72.27,NORMAL,0,Gas_Natural,328049.01,161.7,TV_Ciclo_2
13694,2017-07-08,490.18,69.53,NORMAL,0,Gas_Natural,257624.43,167.2,TV_Ciclo_2
13695,2017-07-09,596.29,84.58,NORMAL,0,Gas_Natural,269823.51,147.3,TV_Ciclo_2
13696,2017-07-10,535.92,76.02,NORMAL,0,Gas_Natural,283798.85,142.2,TV_Ciclo_2
13697,2017-07-11,611.87,86.79,NORMAL,0,Gas_Natural,320505.97,158.2,TV_Ciclo_2
13698,2017-07-12,616.9,87.5,NORMAL,0,Gas_Natural,311808.18,167.3,TV_Ciclo_2
13699,2017-07-13,508.34,72.11,NORMAL,0,Gas_Natural,323514.33,162.3,TV_Ciclo_2
13700,2017-07-14,678.61,96.26,NORMAL,0,Gas_Natural,348077.93,126.0,TV_Ciclo_2
13701,2017-07-15,615.59,87.32,NORMAL,0,Gas_Natural,298351.13,144.0,TV_Ciclo_2
13702,2017-07-16,521.14,73.92,NORMAL,0,Gas_Natural,239250.48,138.2,TV_Ciclo_2
13703,2017-07-17,561.32,79.62,NORMAL,0,Gas_Natural,303983.34,134.6,TV_Ciclo_2
13704,2017-07-18,580.62,82.36,NORMAL,0,Gas_Natural,339052.54,122.0,TV_Ciclo_2
13705,2017-07-19,592.87,84.09,NORMAL,0,Gas_Natural,381632.5,154.4,TV_Ciclo_2
13706,2017-07-20,430.69,61.09,NORMAL,0,Gas_Natural,283756.11,123.4,TV_Ciclo_2
13707,2017-07-21,534.94,75.88,NORMAL,0,Gas_Natural,263731.92,155.0,TV_Ciclo_2
13708,2017-07-22,550.76,78.12,NORMAL,0,Gas_Natural,278450.97,134.0,TV_Ciclo_2
13709,2017-07-23,633.95,89.92,NORMAL,0,Gas_Natural,311841.53,146.0,TV_Ciclo_2
13710,2017-07-24,492.51,69.86,NORMAL,0,Gas_Natural,255402.5,134.4,TV_Ciclo_2
13711,2017-07-25,568.23,80.6,NORMAL,0,Gas_Natural,322991.41,130.2,TV_Ciclo_2
13712,2017-07-26,570.67,80.95,NORMAL,0,Gas_Natural,366993.59,134.7,TV_Ciclo_2
13713,2017-07-27,497.44,70.56,NORMAL,0,Gas_Natural,295107.51,132.7,TV_Ciclo_2
13714,2017-07-28,514.66,73.0,NORMAL,0,Gas_Natural,239774.66,168.8,TV_Ciclo_2
13715,2017-07-29,583.3,82.74,NORMAL,0,Gas_Natural,308752.92,160.4,TV_Ciclo_2
13716,2017-07-30,661.8,93.87,NORMAL,0,Gas_Natural,362597.76,165.6,TV_Ciclo_2
13717,2017-07-31,499.16,70.8,NORMAL,0,Gas_Natural,303418.81,170.8,TV_Ciclo_2
13718,2017-08-01,451.41,64.03,NORMAL,0,Gas_Natural,277495.21,132.0,TV_Ciclo_2
13719,2017-08-02,586.91,83.25,FALLA,1,Gas_Natural,367610.96,164.5,TV_Ciclo_2
13720,2017-08-03,490.24,69.54,NORMAL,0,Gas_Natural,241349.99,155.7,TV_Ciclo_2
13721,2017-08-04,589.7,83.65,NORMAL,0,Gas_Natural,347580.54,175.1,TV_Ciclo_2
13722,2017-08-05,519.55,73.7,NORMAL,0,Gas_Natural,274686.26,165.3,TV_Ciclo_2
13723,2017-08-06,614.35,87.14,NORMAL,0,Gas_Natural,378049.98,171.3,TV_Ciclo_2
13724,2017-08-07,587.39,83.32,NORMAL,0,Gas_Natural,390173.23,172.2,TV_Ciclo_2
13725,2017-08-08,606.88,86.08,NORMAL,0,Gas_Natural,270199.44,145.0,TV_Ciclo_2
13726,2017-08-09,566.91,80.41,NORMAL,0,Gas_Natural,366314.78,130.4,TV_Ciclo_2
13727,2017-08-10,665.38,94.38,NORMAL,0,Gas_Natural,377331.95,133.1,TV_Ciclo_2
13728,2017-08-11,686.51,97.38,NORMAL,0,Gas_Natural,415775.68,125.4,TV_Ciclo_2
13729,2017-08-12,562.75,79.82,NORMAL,0,Gas_Natural,270437.84,131.1,TV_Ciclo_2
13730,2017-08-13,631.14,89.52,NORMAL,0,Gas_Natural,327352.17,127.3,TV_Ciclo_2
13731,2017-08-14,610.37,86.58,NORMAL,0,Gas_Natural,394165.57,150.4,TV_Ciclo_2
13732,2017-08-15,687.71,97.55,NORMAL,0,Gas_Natural,375401.64,143.5,TV_Ciclo_2
13733,2017-08-16,682.09,96.75,NORMAL,0,Gas_Natural,363314.8,158.4,TV_Ciclo_2
13734,2017-08-17,588.35,83.45,NORMAL,0,Gas_Natural,293154.58,166.3,TV_Ciclo_2
13735,2017-08-18,517.51,73.41,NORMAL,0,Gas_Natural,312245.46,171.3,TV_Ciclo_2
13736,2017-08-19,573.19,81.3,NORMAL,0,Gas_Natural,377604.78,168.7,TV_Ciclo_2
13737,2017-08-20,618.82,87.78,NORMAL,0,Gas_Natural,298600.82,133.0,TV_Ciclo_2
13738,2017-08-21,636.71,90.31,NORMAL,0,Gas_Natural,351855.4,126.1,TV_Ciclo_2
13739,2017-08-22,528.92,75.02,NORMAL,0,Gas_Natural,260697.26,154.6,TV_Ciclo_2
13740,2017-08-23,614.86,87.21,FALLA,1,Gas_Natural,306701.34,130.9,TV_Ciclo_2
13741,2017-08-24,538.01,76.31,NORMAL,0,Gas_Natural,250226.16,175.9,TV_Ciclo_2
13742,2017-08-25,614.2,87.12,NORMAL,0,Gas_Natural,375555.37,139.3,TV_Ciclo_2
13743,2017-08-26,453.42,64.31,NORMAL,0,Gas_Natural,249802.61,168.7,TV_Ciclo_2
13744,2017-08-27,687.56,97.53,NORMAL,0,Gas_Natural,406896.47,132.4,TV_Ciclo_2
13745,2017-08-28,637.33,90.4,NORMAL,0,Gas_Natural,280444.64,176.6,TV_Ciclo_2
13746,2017-08-29,454.26,64.43,NORMAL,0,Gas_Natural,291560.26,124.9,TV_Ciclo_2
13747,2017-08-30,603.07,85.54,NORMAL,0,Gas_Natural,380731.88,131.8,TV_Ciclo_2
13748,2017-08-31,613.5,87.02,FALLA,1,Gas_Natural,269268.88,159.5,TV_Ciclo_2
13749,2017-09-01,484.33,68.7,NORMAL,0,Gas_Natural,226023.63,141.4,TV_Ciclo_2
13750,2017-09-02,569.72,80.81,NORMAL,0,Gas_Natural,361258.07,146.2,TV_Ciclo_2
13751,2017-09-03,575.44,81.62,NORMAL,0,Gas_Natural,327959.35,155.7,TV_Ciclo_2
13752,2017-09-04,605.02,85.82,NORMAL,0,Gas_Natural,338323.55,155.6,TV_Ciclo_2
13753,2017-09-05,513.52,72.84,NORMAL,0,Gas_Natural,343891.38,139.4,TV_Ciclo_2
13754,2017-09-06,576.1,81.72,NORMAL,0,Gas_Natural,368918.88,157.0,TV_Ciclo_2
13755,2017-09-07,595.58,84.48,FALLA,1,Gas_Natural,324488.12,177.7,TV_Ciclo_2
13756,2017-09-08,475.53,67.45,NORMAL,0,Gas_Natural,309474.32,149.7,TV_Ciclo_2
13757,2017-09-09,482.27,68.41,NORMAL,0,Gas_Natural,291348.63,149.8,TV_Ciclo_2
13758,2017-09-10,510.41,72.4,NORMAL,0,Gas_Natural,310567.7,125.1,TV_Ciclo_2
13759,2017-09-11,622.8,88.34,NORMAL,0,Gas_Natural,282353.74,143.6,TV_Ciclo_2
13760,2017-09-12,537.5,76.24,NORMAL,0,Gas_Natural,350780.42,167.2,TV_Ciclo_2
13761,2017-09-13,587.49,83.33,FALLA,1,Gas_Natural,263234.27,126.5,TV_Ciclo_2
13762,2017-09-14,494.43,70.13,NORMAL,0,Gas_Natural,260137.21,149.1,TV_Ciclo_2
13763,2017-09-15,601.74,85.35,NORMAL,0,Gas_Natural,324252.71,168.4,TV_Ciclo_2
13764,2017-09-16,596.85,84.66,NORMAL,0,Gas_Natural,287066.81,162.6,TV_Ciclo_2
13765,2017-09-17,596.9,84.67,NORMAL,0,Gas_Natural,368511.18,139.3,TV_Ciclo_2
13766,2017-09-18,631.77,89.61,NORMAL,0,Gas_Natural,335276.41,154.3,TV_Ciclo_2
13767,2017-09-19,498.38,70.69,NORMAL,0,Gas_Natural,318389.59,140.5,TV_Ciclo_2
13768,2017-09-20,588.45,83.47,NORMAL,0,Gas_Natural,277822.74,148.2,TV_Ciclo_2
13769,2017-09-21,473.77,67.2,NORMAL,0,Gas_Natural,239469.88,127.8,TV_Ciclo_2
13770,2017-09-22,681.21,96.63,NORMAL,0,Gas_Natural,456980.37,173.9,TV_Ciclo_2
13771,2017-09-23,613.94,87.08,NORMAL,0,Gas_Natural,351573.32,177.4,TV_Ciclo_2
13772,2017-09-24,604.19,85.7,NORMAL,0,Gas_Natural,357081.27,147.2,TV_Ciclo_2
13773,2017-09-25,518.46,73.54,NORMAL,0,Gas_Natural,322864.84,159.7,TV_Ciclo_2
13774,2017-09-26,491.03,69.65,NORMAL,0,Gas_Natural,229327.0,140.6,TV_Ciclo_2
13775,2017-09-27,518.4,73.53,NORMAL,0,Gas_Natural,230937.75,165.5,TV_Ciclo_2
13776,2017-09-28,484.54,68.73,NORMAL,0,Gas_Natural,299586.36,145.1,TV_Ciclo_2
13777,2017-09-29,625.07,88.66,NORMAL,0,Gas_Natural,285798.5,179.2,TV_Ciclo_2
13778,2017-09-30,472.23,66.98,NORMAL,0,Gas_Natural,219720.0,168.7,TV_Ciclo_2
13779,2017-10-01,633.19,89.81,NORMAL,0,Gas_Natural,400641.77,136.9,TV_Ciclo_2
13780,2017-10-02,460.5,65.32,NORMAL,0,Gas_Natural,226791.98,135.7,TV_Ciclo_2
13781,2017-10-03,493.6,70.01,NORMAL,0,Gas_Natural,288665.56,128.0,TV_Ciclo_2
13782,2017-10-04,444.51,63.05,NORMAL,0,Gas_Natural,288915.21,152.8,TV_Ciclo_2
13783,2017-10-05,485.95,68.93,NORMAL,0,Gas_Natural,324889.63,140.2,TV_Ciclo_2
13784,2017-10-06,521.37,73.95,NORMAL,0,Gas_Natural,294655.91,166.4,TV_Ciclo_2
13785,2017-10-07,495.52,70.29,NORMAL,0,Gas_Natural,307274.27,129.9,TV_Ciclo_2
13786,2017-10-08,480.09,68.1,NORMAL,0,Gas_Natural,272060.41,130.1,TV_Ciclo_2
13787,2017-10-09,571.43,81.05,NORMAL,0,Gas_Natural,315212.36,160.6,TV_Ciclo_2
13788,2017-10-10,604.57,85.75,FALLA,1,Gas_Natural,363950.76,126.3,TV_Ciclo_2
13789,2017-10-11,652.98,92.62,NORMAL,0,Gas_Natural,357722.58,154.3,TV_Ciclo_2
13790,2017-10-12,537.99,76.31,NORMAL,0,Gas_Natural,349682.99,176.8,TV_Ciclo_2
13791,2017-10-13,547.37,77.64,NORMAL,0,Gas_Natural,303886.7,132.2,TV_Ciclo_2
13792,2017-10-14,580.54,82.35,NORMAL,0,Gas_Natural,341353.19,146.6,TV_Ciclo_2
13793,2017-10-15,476.01,67.52,NORMAL,0,Gas_Natural,274593.91,146.4,TV_Ciclo_2
13794,2017-10-16,500.41,70.98,NORMAL,0,Gas_Natural,249741.97,174.7,TV_Ciclo_2
13795,2017-10-17,587.51,83.34,NORMAL,0,Gas_Natural,374534.92,130.1,TV_Ciclo_2
13796,2017-10-18,490.5,69.58,NORMAL,0,Gas_Natural,288819.72,128.4,TV_Ciclo_2
13797,2017-10-19,475.31,67.42,NORMAL,0,Gas_Natural,290477.26,175.5,TV_Ciclo_2
13798,2017-10-20,438.08,62.14,NORMAL,0,Gas_Natural,216844.17,160.3,TV_Ciclo_2
13799,2017-10-21,490.15,69.52,NORMAL,0,Gas_Natural,273757.15,143.2,TV_Ciclo_2
13800,2017-10-22,561.89,79.7,NORMAL,0,Gas_Natural,374365.86,135.3,TV_Ciclo_2
13801,2017-10-23,609.99,86.52,NORMAL,0,Gas_Natural,363411.52,159.6,TV_Ciclo_2
13802,2017-10-24,500.62,71.01,NORMAL,0,Gas_Natural,219885.03,160.7,TV_Ciclo_2
13803,2017-10-25,588.16,83.43,NORMAL,0,Gas_Natural,362742.35,123.1,TV_Ciclo_2
13804,2017-10-26,509.5,72.27,NORMAL,0,Gas_Natural,236338.82,174.8,TV_Ciclo_2
13805,2017-10-27,627.16,88.96,NORMAL,0,Gas_Natural,295143.43,155.3,TV_Ciclo_2
13806,2017-10-28,458.93,65.1,NORMAL,0,Gas_Natural,224486.42,148.5,TV_Ciclo_2
13807,2017-10-29,648.77,92.02,NORMAL,0,Gas_Natural,359062.62,126.8,TV_Ciclo_2
13808,2017-10-30,540.81,76.71,NORMAL,0,Gas_Natural,293272.88,159.4,TV_Ciclo_2
13809,2017-10-31,513.56,72.85,NORMAL,0,Gas_Natural,267760.6,135.6,TV_Ciclo_2
13810,2017-11-01,414.51,58.8,NORMAL,0,Gas_Natural,198304.14,134.8,TV_Ciclo_2
13811,2017-11-02,486.69,69.03,NORMAL,0,Gas_Natural,283113.58,132.5,TV_Ciclo_2
13812,2017-11-03,598.58,84.9,NORMAL,0,Gas_Natural,303271.08,140.2,TV_Ciclo_2
13813,2017-11-04,647.28,91.81,NORMAL,0,Gas_Natural,394068.43,123.3,TV_Ciclo_2
13814,2017-11-05,598.47,84.89,NORMAL,0,Gas_Natural,336230.21,169.9,TV_Ciclo_2
13815,2017-11-06,471.7,66.91,NORMAL,0,Gas_Natural,290406.16,120.7,TV_Ciclo_2
13816,2017-11-07,450.68,63.93,NORMAL,0,Gas_Natural,278496.21,162.2,TV_Ciclo_2
13817,2017-11-08,547.58,77.67,NORMAL,0,Gas_Natural,345917.12,132.1,TV_Ciclo_2
13818,2017-11-09,548.94,77.86,NORMAL,0,Gas_Natural,339524.8,131.6,TV_Ciclo_2
13819,2017-11-10,558.83,79.27,NORMAL,0,Gas_Natural,324758.38,125.2,TV_Ciclo_2
13820,2017-11-11,542.98,77.02,NORMAL,0,Gas_Natural,261414.45,144.5,TV_Ciclo_2
13821,2017-11-12,560.67,79.53,NORMAL,0,Gas_Natural,287920.63,171.0,TV_Ciclo_2
13822,2017-11-13,620.32,87.99,NORMAL,0,Gas_Natural,286961.22,162.8,TV_Ciclo_2
13823,2017-11-14,509.63,72.29,NORMAL,0,Gas_Natural,259792.91,150.6,TV_Ciclo_2
13824,2017-11-15,596.98,84.68,NORMAL,0,Gas_Natural,367931.62,166.3,TV_Ciclo_2
13825,2017-11-16,516.61,73.28,NORMAL,0,Gas_Natural,328801.18,152.5,TV_Ciclo_2
13826,2017-11-17,626.54,88.87,NORMAL,0,Gas_Natural,326962.73,126.1,TV_Ciclo_2
13827,2017-11-18,526.79,74.72,NORMAL,0,Gas_Natural,343553.47,135.8,TV_Ciclo_2
13828,2017-11-19,427.54,60.64,NORMAL,0,Gas_Natural,229670.02,154.1,TV_Ciclo_2
13829,2017-11-20,469.41,66.58,NORMAL,0,Gas_Natural,299496.31,158.6,TV_Ciclo_2
13830,2017-11-21,621.33,88.13,NORMAL,0,Gas_Natural,333285.42,148.7,TV_Ciclo_2
13831,2017-11-22,632.05,89.65,NORMAL,0,Gas_Natural,342995.82,173.7,TV_Ciclo_2
13832,2017-11-23,578.1,82.0,NORMAL,0,Gas_Natural,287269.99,128.8,TV_Ciclo_2
13833,2017-11-24,492.71,69.89,NORMAL,0,Gas_Natural,216927.87,167.0,TV_Ciclo_2
13834,2017-11-25,636.95,90.35,NORMAL,0,Gas_Natural,307842.18,165.6,TV_Ciclo_2
13835,2017-11-26,613.04,86.96,NORMAL,0,Gas_Natural,409887.93,136.8,TV_Ciclo_2
13836,2017-11-27,550.37,78.07,NORMAL,0,Gas_Natural,245281.15,167.1,TV_Ciclo_2
13837,2017-11-28,471.89,66.93,NORMAL,0,Gas_Natural,221007.36,168.5,TV_Ciclo_2
13838,2017-11-29,455.74,64.64,NORMAL,0,Gas_Natural,301481.29,153.4,TV_Ciclo_2
13839,2017-11-30,566.49,80.35,NORMAL,0,Gas_Natural,336163.1,164.4,TV_Ciclo_2
13840,2017-12-01,529.86,75.16,NORMAL,0,Gas_Natural,303269.74,157.2,TV_Ciclo_2
13841,2017-12-02,676.26,95.92,NORMAL,0,Gas_Natural,298076.89,179.3,TV_Ciclo_2
13842,2017-12-03,455.02,64.54,NORMAL,0,Gas_Natural,240383.65,132.2,TV_Ciclo_2
13843,2017-12-04,544.83,77.28,NORMAL,0,Gas_Natural,307370.31,121.1,TV_Ciclo_2
13844,2017-12-05,597.47,84.75,NORMAL,0,Gas_Natural,299121.61,147.7,TV_Ciclo_2
13845,2017-12-06,570.7,80.95,NORMAL,0,Gas_Natural,289581.98,172.7,TV_Ciclo_2
13846,2017-12-07,628.79,89.19,NORMAL,0,Gas_Natural,364989.13,124.5,TV_Ciclo_2
13847,2017-12-08,617.16,87.54,FALLA,1,Gas_Natural,344331.36,172.6,TV_Ciclo_2
13848,2017-12-09,601.17,85.27,NORMAL,0,Gas_Natural,295103.77,151.5,TV_Ciclo_2
13849,2017-12-10,584.51,82.91,NORMAL,0,Gas_Natural,286927.8,136.9,TV_Ciclo_2
13850,2017-12-11,521.0,73.9,NORMAL,0,Gas_Natural,243202.58,136.1,TV_Ciclo_2
13851,2017-12-12,492.73,69.89,NORMAL,0,Gas_Natural,327949.33,163.8,TV_Ciclo_2
13852,2017-12-13,650.7,92.3,NORMAL,0,Gas_Natural,416929.76,142.0,TV_Ciclo_2
13853,2017-12-14,503.37,71.4,NORMAL,0,Gas_Natural,283670.99,171.0,TV_Ciclo_2
13854,2017-12-15,600.09,85.12,NORMAL,0,Gas_Natural,305817.3,156.1,TV_Ciclo_2
13855,2017-12-16,600.02,85.11,NORMAL,0,Gas_Natural,314660.28,132.4,TV_Ciclo_2
13856,2017-12-17,511.27,72.52,NORMAL,0,Gas_Natural,268850.34,168.2,TV_Ciclo_2
13857,2017-12-18,502.29,71.25,NORMAL,0,Gas_Natural,224539.11,170.1,TV_Ciclo_2
13858,2017-12-19,513.83,72.88,NORMAL,0,Gas_Natural,273365.17,163.1,TV_Ciclo_2
13859,2017-12-20,440.68,62.51,NORMAL,0,Gas_Natural,285760.29,136.7,TV_Ciclo_2
13860,2017-12-21,491.21,69.68,NORMAL,0,Gas_Natural,325134.78,120.3,TV_Ciclo_2
13861,2017-12-22,582.25,82.59,NORMAL,0,Gas_Natural,376159.56,121.9,TV_Ciclo_2
13862,2017-12-23,515.56,73.13,NORMAL,0,Gas_Natural,307955.07,151.5,TV_Ciclo_2
13863,2017-12-24,615.84,87.35,NORMAL,0,Gas_Natural,350045.7,162.8,TV_Ciclo_2
13864,2017-12-25,639.32,90.68,NORMAL,0,Gas_Natural,407145.4,139.0,TV_Ciclo_2
13865,2017-12-26,678.75,96.28,NORMAL,0,Gas_Natural,340697.29,130.5,TV_Ciclo_2
13866,2017-12-27,612.05,86.81,NORMAL,0,Gas_Natural,309516.95,137.7,TV_Ciclo_2
13867,2017-12-28,458.04,64.97,NORMAL,0,Gas_Natural,300646.55,140.8,TV_Ciclo_2
13868,2017-12-29,539.46,76.52,NORMAL,0,Gas_Natural,357688.87,145.4,TV_Ciclo_2
13869,2017-12-30,650.63,92.29,NORMAL,0,Gas_Natural,325897.83,147.8,TV_Ciclo_2
13870,2017-12-31,628.59,89.16,NORMAL,0,Gas_Natural,362333.38,146.9,TV_Ciclo_2
13871,2018-01-01,585.4,83.04,FALLA,1,Gas_Natural,319900.41,166.9,TV_Ciclo_2
13872,2018-01-02,607.09,86.11,NORMAL,0,Gas_Natural,304515.73,140.8,TV_Ciclo_2
13873,2018-01-03,623.82,88.49,NORMAL,0,Gas_Natural,314954.56,129.2,TV_Ciclo_2
13874,2018-01-04,512.49,72.69,NORMAL,0,Gas_Natural,282460.31,139.1,TV_Ciclo_2
13875,2018-01-05,650.29,92.24,NORMAL,0,Gas_Natural,338884.11,130.2,TV_Ciclo_2
13876,2018-01-06,503.73,71.45,NORMAL,0,Gas_Natural,287832.27,159.7,TV_Ciclo_2
13877,2018-01-07,612.87,86.93,FALLA,1,Gas_Natural,276944.09,127.5,TV_Ciclo_2
13878,2018-01-08,552.4,78.36,NORMAL,0,Gas_Natural,296640.66,158.1,TV_Ciclo_2
13879,2018-01-09,563.57,79.94,NORMAL,0,Gas_Natural,301892.32,156.9,TV_Ciclo_2
13880,2018-01-10,448.6,63.63,NORMAL,0,Gas_Natural,272265.85,161.1,TV_Ciclo_2
13881,2018-01-11,534.42,75.8,NORMAL,0,Gas_Natural,271923.09,163.6,TV_Ciclo_2
13882,2018-01-12,583.01,82.7,NORMAL,0,Gas_Natural,334512.23,152.7,TV_Ciclo_2
13883,2018-01-13,528.67,74.99,NORMAL,0,Gas_Natural,294929.42,123.2,TV_Ciclo_2
13884,2018-01-14,611.43,86.73,NORMAL,0,Gas_Natural,365485.34,125.5,TV_Ciclo_2
13885,2018-01-15,544.0,77.16,NORMAL,0,Gas_Natural,235966.42,120.5,TV_Ciclo_2
13886,2018-01-16,563.79,79.97,NORMAL,0,Gas_Natural,267662.71,165.5,TV_Ciclo_2
13887,2018-01-17,659.29,93.52,NORMAL,0,Gas_Natural,389545.13,131.2,TV_Ciclo_2
13888,2018-01-18,663.77,94.15,NORMAL,0,Gas_Natural,409822.45,135.8,TV_Ciclo_2
13889,2018-01-19,501.27,71.1,NORMAL,0,Gas_Natural,268707.17,141.9,TV_Ciclo_2
13890,2018-01-20,639.44,90.7,NORMAL,0,Gas_Natural,423160.04,139.4,TV_Ciclo_2
13891,2018-01-21,599.0,84.96,NORMAL,0,Gas_Natural,334626.64,122.0,TV_Ciclo_2
13892,2018-01-22,596.34,84.59,NORMAL,0,Gas_Natural,395978.06,154.1,TV_Ciclo_2
13893,2018-01-23,511.07,72.49,NORMAL,0,Gas_Natural,261173.03,146.7,TV_Ciclo_2
13894,2018-01-24,514.82,73.02,NORMAL,0,Gas_Natural,256532.33,156.8,TV_Ciclo_2
13895,2018-01-25,549.05,77.88,NORMAL,0,Gas_Natural,332722.84,161.8,TV_Ciclo_2
13896,2018-01-26,459.7,65.21,NORMAL,0,Gas_Natural,214576.86,139.2,TV_Ciclo_2
13897,2018-01-27,454.64,64.49,NORMAL,0,Gas_Natural,255200.53,123.8,TV_Ciclo_2
13898,2018-01-28,549.34,77.92,NORMAL,0,Gas_Natural,356885.29,141.8,TV_Ciclo_2
13899,2018-01-29,448.41,63.6,NORMAL,0,Gas_Natural,269388.88,175.5,TV_Ciclo_2
13900,2018-01-30,572.61,81.22,NORMAL,0,Gas_Natural,318517.24,148.7,TV_Ciclo_2
13901,2018-01-31,430.9,61.12,NORMAL,0,Gas_Natural,225743.05,146.1,TV_Ciclo_2
13902,2018-02-01,459.96,65.24,NORMAL,0,Gas_Natural,261614.9,136.3,TV_Ciclo_2
13903,2018-02-02,555.15,78.74,NORMAL,0,Gas_Natural,334347.78,159.2,TV_Ciclo_2
13904,2018-02-03,589.19,83.57,NORMAL,0,Gas_Natural,356388.83,168.7,TV_Ciclo_2
13905,2018-02-04,613.88,87.08,NORMAL,0,Gas_Natural,335942.71,154.8,TV_Ciclo_2
13906,2018-02-05,576.2,81.73,NORMAL,0,Gas_Natural,253846.61,164.9,TV_Ciclo_2
13907,2018-02-06,460.85,65.37,NORMAL,0,Gas_Natural,224551.02,173.6,TV_Ciclo_2
13908,2018-02-07,592.52,84.05,NORMAL,0,Gas_Natural,289725.6,168.5,TV_Ciclo_2
13909,2018-02-08,629.14,89.24,NORMAL,0,Gas_Natural,328263.81,156.1,TV_Ciclo_2
13910,2018-02-09,654.53,92.84,NORMAL,0,Gas_Natural,303887.59,128.1,TV_Ciclo_2
13911,2018-02-10,631.56,89.58,NORMAL,0,Gas_Natural,276579.32,169.5,TV_Ciclo_2
13912,2018-02-11,584.39,82.89,FALLA,1,Gas_Natural,319456.59,123.4,TV_Ciclo_2
13913,2018-02-12,625.93,88.78,NORMAL,0,Gas_Natural,411649.27,145.0,TV_Ciclo_2
13914,2018-02-13,491.41,69.7,NORMAL,0,Gas_Natural,265507.94,120.5,TV_Ciclo_2
13915,2018-02-14,535.33,75.93,NORMAL,0,Gas_Natural,317652.99,170.0,TV_Ciclo_2
13916,2018-02-15,482.47,68.44,NORMAL,0,Gas_Natural,276882.47,137.1,TV_Ciclo_2
13917,2018-02-16,471.5,66.88,NORMAL,0,Gas_Natural,313856.41,134.8,TV_Ciclo_2
13918,2018-02-17,541.72,76.84,NORMAL,0,Gas_Natural,343734.15,143.3,TV_Ciclo_2
13919,2018-02-18,455.81,64.65,NORMAL,0,Gas_Natural,295310.08,147.6,TV_Ciclo_2
13920,2018-02-19,528.32,74.94,NORMAL,0,Gas_Natural,320606.18,162.6,TV_Ciclo_2
13921,2018-02-20,607.21,86.13,NORMAL,0,Gas_Natural,384577.15,169.8,TV_Ciclo_2
