ID_Registro,Fecha,Generacion_MW,Eficiencia_Pct,Estado_Operacional,Es_Falla,Ola_Calor,Tipo_Combustible,Costo_Combustible_USD,Ciclo_Simulacion
12195,2013-05-30,705.52,83.0,NORMAL,0,0,Gas_Natural,366040.18,CC1_Ciclo_2
12196,2013-05-31,639.03,75.18,NORMAL,0,0,Gas_Natural,255340.84,CC1_Ciclo_2
12197,2013-06-01,694.35,81.69,NORMAL,0,0,Gas_Natural,354476.06,CC1_Ciclo_2
12198,2013-06-02,750.17,88.26,NORMAL,0,0,Gas_Natural,408630.07,CC1_Ciclo_2
12199,2013-06-03,712.66,83.84,NORMAL,0,0,Gas_Natural,385978.98,CC1_Ciclo_2
12200,2013-06-04,735.18,86.49,NORMAL,0,0,Gas_Natural,438402.11,CC1_Ciclo_2
12201,2013-06-05,825.52,97.12,NORMAL,0,0,Gas_Natural,442243.2,CC1_Ciclo_2
12202,2013-06-06,626.02,73.65,NORMAL,0,0,Gas_Natural,318139.09,CC1_Ciclo_2
12203,2013-06-07,754.94,88.82,NORMAL,0,0,Gas_Natural,367805.16,CC1_Ciclo_2
12204,2013-06-08,797.91,93.87,NORMAL,0,0,Gas_Natural,383501.91,CC1_Ciclo_2
12205,2013-06-09,801.79,94.33,NORMAL,0,0,Gas_Natural,320831.86,CC1_Ciclo_2
12206,2013-06-10,781.85,91.98,NORMAL,0,0,Gas_Natural,417659.47,CC1_Ciclo_2
12207,2013-06-11,844.24,99.32,NORMAL,0,0,Gas_Natural,420899.62,CC1_Ciclo_2
12208,2013-06-12,735.15,86.49,NORMAL,0,0,Gas_Natural,370369.04,CC1_Ciclo_2
12209,2013-06-13,736.61,86.66,NORMAL,0,0,Gas_Natural,360554.52,CC1_Ciclo_2
12210,2013-06-14,839.06,98.71,NORMAL,0,0,Gas_Natural,457634.9,CC1_Ciclo_2
12211,2013-06-15,821.49,96.65,NORMAL,0,0,Gas_Natural,407610.53,CC1_Ciclo_2
12212,2013-06-16,700.58,82.42,NORMAL,0,0,Gas_Natural,391825.08,CC1_Ciclo_2
12213,2013-06-17,622.77,73.27,NORMAL,0,0,Gas_Natural,297289.8,CC1_Ciclo_2
12214,2013-06-18,710.47,83.58,NORMAL,0,0,Gas_Natural,397305.57,CC1_Ciclo_2
12215,2013-06-19,648.16,76.25,NORMAL,0,0,Gas_Natural,351321.56,CC1_Ciclo_2
12216,2013-06-20,685.75,80.68,NORMAL,0,0,Gas_Natural,373478.63,CC1_Ciclo_2
12217,2013-06-21,826.88,97.28,NORMAL,0,0,Gas_Natural,436359.93,CC1_Ciclo_2
12218,2013-06-22,683.92,80.46,NORMAL,0,0,Gas_Natural,249565.61,CC1_Ciclo_2
12219,2013-06-23,667.83,78.57,NORMAL,0,0,Gas_Natural,278021.16,CC1_Ciclo_2
12220,2013-06-24,832.01,97.88,NORMAL,0,0,Gas_Natural,423644.25,CC1_Ciclo_2
12221,2013-06-25,653.41,76.87,NORMAL,0,0,Gas_Natural,346414.67,CC1_Ciclo_2
12222,2013-06-26,829.07,97.54,NORMAL,0,0,Gas_Natural,423818.19,CC1_Ciclo_2
12223,2013-06-27,805.64,94.78,NORMAL,0,0,Gas_Natural,360784.53,CC1_Ciclo_2
12224,2013-06-28,640.47,75.35,NORMAL,0,0,Gas_Natural,381758.4,CC1_Ciclo_2
12225,2013-06-29,637.62,75.01,NORMAL,0,0,Gas_Natural,238098.09,CC1_Ciclo_2
12226,2013-06-30,770.87,90.69,NORMAL,0,0,Gas_Natural,423090.53,CC1_Ciclo_2
12227,2013-07-01,618.36,72.75,NORMAL,0,0,Gas_Natural,271262.85,CC1_Ciclo_2
12228,2013-07-02,856.88,100.81,NORMAL,0,0,Gas_Natural,510219.76,CC1_Ciclo_2
12229,2013-07-03,635.05,74.71,NORMAL,0,0,Gas_Natural,248244.03,CC1_Ciclo_2
12230,2013-07-04,789.72,92.91,NORMAL,0,0,Gas_Natural,436579.28,CC1_Ciclo_2
12231,2013-07-05,768.13,90.37,NORMAL,0,0,Gas_Natural,419898.32,CC1_Ciclo_2
12232,2013-07-06,791.99,93.18,NORMAL,0,0,Gas_Natural,350064.14,CC1_Ciclo_2
12233,2013-07-07,613.2,72.14,NORMAL,0,0,Gas_Natural,355136.6,CC1_Ciclo_2
12234,2013-07-08,850.03,100.0,NORMAL,0,0,Gas_Natural,356127.04,CC1_Ciclo_2
12235,2013-07-09,832.42,97.93,NORMAL,0,0,Gas_Natural,426325.92,CC1_Ciclo_2
12236,2013-07-10,668.89,78.69,NORMAL,0,0,Gas_Natural,400305.96,CC1_Ciclo_2
12237,2013-07-11,722.92,85.05,NORMAL,0,0,Gas_Natural,346523.95,CC1_Ciclo_2
12238,2013-07-12,807.38,94.99,NORMAL,0,0,Gas_Natural,395835.88,CC1_Ciclo_2
12239,2013-07-13,522.54,61.48,FALLA,1,0,Gas_Natural,278557.65,CC1_Ciclo_2
12240,2013-07-14,848.97,99.88,NORMAL,0,0,Gas_Natural,375321.06,CC1_Ciclo_2
12241,2013-07-15,643.87,75.75,NORMAL,0,0,Gas_Natural,246165.13,CC1_Ciclo_2
12242,2013-07-16,610.25,71.79,NORMAL,0,0,Gas_Natural,335083.83,CC1_Ciclo_2
12243,2013-07-17,659.93,77.64,NORMAL,0,0,Gas_Natural,358601.54,CC1_Ciclo_2
12244,2013-07-18,697.41,82.05,NORMAL,0,0,Gas_Natural,282751.77,CC1_Ciclo_2
12245,2013-07-19,636.03,74.83,NORMAL,0,0,Gas_Natural,318859.95,CC1_Ciclo_2
12246,2013-07-20,781.45,91.94,NORMAL,0,0,Gas_Natural,338383.12,CC1_Ciclo_2
12247,2013-07-21,634.14,74.6,NORMAL,0,0,Gas_Natural,327675.96,CC1_Ciclo_2
12248,2013-07-22,815.27,95.91,NORMAL,0,0,Gas_Natural,430550.99,CC1_Ciclo_2
12249,2013-07-23,632.3,74.39,NORMAL,0,0,Gas_Natural,234393.25,CC1_Ciclo_2
12250,2013-07-24,683.24,80.38,NORMAL,0,0,Gas_Natural,280682.72,CC1_Ciclo_2
12251,2013-07-25,603.99,71.06,NORMAL,0,0,Gas_Natural,293044.09,CC1_Ciclo_2
12252,2013-07-26,807.29,94.98,NORMAL,0,0,Gas_Natural,339103.37,CC1_Ciclo_2
12253,2013-07-27,642.58,75.6,NORMAL,0,0,Gas_Natural,244440.66,CC1_Ciclo_2
12254,2013-07-28,745.64,87.72,NORMAL,0,0,Gas_Natural,276733.16,CC1_Ciclo_2
12255,2013-07-29,628.32,73.92,NORMAL,0,0,Gas_Natural,297903.59,CC1_Ciclo_2
12256,2013-07-30,782.43,92.05,NORMAL,0,0,Gas_Natural,459313.89,CC1_Ciclo_2
12257,2013-07-31,704.34,82.86,NORMAL,0,0,Gas_Natural,412954.12,CC1_Ciclo_2
12258,2013-08-01,636.76,74.91,NORMAL,0,0,Gas_Natural,365750.37,CC1_Ciclo_2
12259,2013-08-02,622.85,73.28,NORMAL,0,0,Gas_Natural,297680.79,CC1_Ciclo_2
12260,2013-08-03,642.57,75.6,NORMAL,0,0,Gas_Natural,349855.52,CC1_Ciclo_2
12261,2013-08-04,657.09,77.3,NORMAL,0,0,Gas_Natural,364522.7,CC1_Ciclo_2
12262,2013-08-05,780.46,91.82,NORMAL,0,0,Gas_Natural,453798.86,CC1_Ciclo_2
12263,2013-08-06,613.35,72.16,NORMAL,0,0,Gas_Natural,258971.6,CC1_Ciclo_2
12264,2013-08-07,615.54,72.42,NORMAL,0,0,Gas_Natural,263524.51,CC1_Ciclo_2
12265,2013-08-08,831.1,97.78,NORMAL,0,0,Gas_Natural,415597.36,CC1_Ciclo_2
12266,2013-08-09,805.31,94.74,NORMAL,0,0,Gas_Natural,295015.93,CC1_Ciclo_2
12267,2013-08-10,779.21,91.67,NORMAL,0,0,Gas_Natural,436655.04,CC1_Ciclo_2
12268,2013-08-11,720.88,84.81,NORMAL,0,0,Gas_Natural,263113.37,CC1_Ciclo_2
12269,2013-08-12,752.94,88.58,NORMAL,0,0,Gas_Natural,449094.48,CC1_Ciclo_2
12270,2013-08-13,708.45,83.35,NORMAL,0,0,Gas_Natural,382305.24,CC1_Ciclo_2
12271,2013-08-14,773.34,90.98,NORMAL,0,0,Gas_Natural,454717.28,CC1_Ciclo_2
12272,2013-08-15,801.55,94.3,NORMAL,0,0,Gas_Natural,295704.11,CC1_Ciclo_2
12273,2013-08-16,692.15,81.43,NORMAL,0,0,Gas_Natural,260403.32,CC1_Ciclo_2
12274,2013-08-17,655.12,77.07,NORMAL,0,0,Gas_Natural,302507.88,CC1_Ciclo_2
12275,2013-08-18,861.02,101.3,NORMAL,0,0,Gas_Natural,469601.51,CC1_Ciclo_2
12276,2013-08-19,830.23,97.67,NORMAL,0,0,Gas_Natural,478686.87,CC1_Ciclo_2
12277,2013-08-20,799.79,94.09,NORMAL,0,0,Gas_Natural,404724.25,CC1_Ciclo_2
12278,2013-08-21,725.87,85.4,NORMAL,0,0,Gas_Natural,403543.25,CC1_Ciclo_2
12279,2013-08-22,650.31,76.51,NORMAL,0,0,Gas_Natural,281453.08,CC1_Ciclo_2
12280,2013-08-23,836.72,98.44,NORMAL,0,0,Gas_Natural,310104.2,CC1_Ciclo_2
12281,2013-08-24,833.09,98.01,NORMAL,0,0,Gas_Natural,364049.67,CC1_Ciclo_2
12282,2013-08-25,626.51,73.71,NORMAL,0,0,Gas_Natural,315167.23,CC1_Ciclo_2
12283,2013-08-26,518.68,61.02,FALLA,1,0,Gas_Natural,212844.56,CC1_Ciclo_2
12284,2013-08-27,821.51,96.65,NORMAL,0,0,Gas_Natural,444608.27,CC1_Ciclo_2
12285,2013-08-28,648.88,76.34,NORMAL,0,0,Gas_Natural,354599.98,CC1_Ciclo_2
12286,2013-08-29,826.53,97.24,NORMAL,0,0,Gas_Natural,455545.28,CC1_Ciclo_2
12287,2013-08-30,694.36,81.69,NORMAL,0,0,Gas_Natural,350583.81,CC1_Ciclo_2
12288,2013-08-31,624.04,73.42,NORMAL,0,0,Gas_Natural,267981.1,CC1_Ciclo_2
12289,2013-09-01,849.08,99.89,NORMAL,0,0,Gas_Natural,361617.27,CC1_Ciclo_2
12290,2013-09-02,720.95,84.82,NORMAL,0,0,Gas_Natural,301461.98,CC1_Ciclo_2
12291,2013-09-03,838.42,98.64,NORMAL,0,0,Gas_Natural,338368.64,CC1_Ciclo_2
12292,2013-09-04,626.52,73.71,NORMAL,0,0,Gas_Natural,258919.23,CC1_Ciclo_2
12293,2013-09-05,628.4,73.93,NORMAL,0,0,Gas_Natural,304435.09,CC1_Ciclo_2
12294,2013-09-06,625.68,73.61,NORMAL,0,0,Gas_Natural,346542.23,CC1_Ciclo_2
12295,2013-09-07,667.04,78.48,NORMAL,0,0,Gas_Natural,371753.14,CC1_Ciclo_2
12296,2013-09-08,675.18,79.43,NORMAL,0,0,Gas_Natural,369772.37,CC1_Ciclo_2
12297,2013-09-09,584.54,68.77,NORMAL,0,0,Gas_Natural,316832.98,CC1_Ciclo_2
12298,2013-09-10,862.16,101.43,NORMAL,0,0,Gas_Natural,400971.01,CC1_Ciclo_2
12299,2013-09-11,718.32,84.51,NORMAL,0,0,Gas_Natural,401343.82,CC1_Ciclo_2
12300,2013-09-12,824.31,96.98,NORMAL,0,0,Gas_Natural,432033.66,CC1_Ciclo_2
12301,2013-09-13,837.62,98.54,NORMAL,0,0,Gas_Natural,460413.38,CC1_Ciclo_2
12302,2013-09-14,646.43,76.05,NORMAL,0,0,Gas_Natural,236461.08,CC1_Ciclo_2
12303,2013-09-15,691.49,81.35,NORMAL,0,0,Gas_Natural,383535.78,CC1_Ciclo_2
12304,2013-09-16,776.87,91.4,NORMAL,0,0,Gas_Natural,457525.88,CC1_Ciclo_2
12305,2013-09-17,619.69,72.91,NORMAL,0,0,Gas_Natural,319231.58,CC1_Ciclo_2
12306,2013-09-18,806.92,94.93,NORMAL,0,0,Gas_Natural,367461.96,CC1_Ciclo_2
12307,2013-09-19,634.39,74.63,NORMAL,0,0,Gas_Natural,268131.41,CC1_Ciclo_2
12308,2013-09-20,582.36,68.51,NORMAL,0,0,Gas_Natural,291694.9,CC1_Ciclo_2
12309,2013-09-21,768.11,90.37,NORMAL,0,0,Gas_Natural,445836.29,CC1_Ciclo_2
12310,2013-09-22,815.48,95.94,NORMAL,0,0,Gas_Natural,474934.01,CC1_Ciclo_2
12311,2013-09-23,845.17,99.43,NORMAL,0,0,Gas_Natural,379999.86,CC1_Ciclo_2
12312,2013-09-24,637.37,74.98,NORMAL,0,0,Gas_Natural,295508.01,CC1_Ciclo_2
12313,2013-09-25,798.68,93.96,NORMAL,0,0,Gas_Natural,315036.16,CC1_Ciclo_2
12314,2013-09-26,782.32,92.04,NORMAL,0,0,Gas_Natural,391062.87,CC1_Ciclo_2
12315,2013-09-27,602.72,70.91,NORMAL,0,0,Gas_Natural,353925.79,CC1_Ciclo_2
12316,2013-09-28,748.79,88.09,NORMAL,0,0,Gas_Natural,358189.11,CC1_Ciclo_2
12317,2013-09-29,744.43,87.58,NORMAL,0,0,Gas_Natural,440230.5,CC1_Ciclo_2
12318,2013-09-30,716.03,84.24,NORMAL,0,0,Gas_Natural,400591.96,CC1_Ciclo_2
12319,2013-10-01,667.23,78.5,NORMAL,0,0,Gas_Natural,341975.48,CC1_Ciclo_2
12320,2013-10-02,656.21,77.2,NORMAL,0,0,Gas_Natural,287113.4,CC1_Ciclo_2
12321,2013-10-03,798.53,93.94,NORMAL,0,0,Gas_Natural,334047.72,CC1_Ciclo_2
12322,2013-10-04,740.48,87.12,NORMAL,0,0,Gas_Natural,372056.58,CC1_Ciclo_2
12323,2013-10-05,755.85,88.92,NORMAL,0,0,Gas_Natural,429600.81,CC1_Ciclo_2
12324,2013-10-06,753.17,88.61,NORMAL,0,0,Gas_Natural,350547.75,CC1_Ciclo_2
12325,2013-10-07,783.29,92.15,NORMAL,0,0,Gas_Natural,299547.21,CC1_Ciclo_2
12326,2013-10-08,614.08,72.24,NORMAL,0,0,Gas_Natural,331005.7,CC1_Ciclo_2
12327,2013-10-09,742.07,87.3,NORMAL,0,0,Gas_Natural,356867.56,CC1_Ciclo_2
12328,2013-10-10,618.28,72.74,NORMAL,0,0,Gas_Natural,338674.41,CC1_Ciclo_2
12329,2013-10-11,762.16,89.67,NORMAL,0,0,Gas_Natural,391378.82,CC1_Ciclo_2
12330,2013-10-12,800.57,94.18,NORMAL,0,0,Gas_Natural,291747.32,CC1_Ciclo_2
12331,2013-10-13,684.79,80.56,NORMAL,0,0,Gas_Natural,409127.21,CC1_Ciclo_2
12332,2013-10-14,690.61,81.25,NORMAL,0,0,Gas_Natural,378412.03,CC1_Ciclo_2
12333,2013-10-15,816.91,96.11,NORMAL,0,0,Gas_Natural,378356.76,CC1_Ciclo_2
12334,2013-10-16,647.28,76.15,NORMAL,0,0,Gas_Natural,277492.15,CC1_Ciclo_2
12335,2013-10-17,635.13,74.72,NORMAL,0,0,Gas_Natural,362106.62,CC1_Ciclo_2
12336,2013-10-18,723.57,85.13,NORMAL,0,0,Gas_Natural,277687.38,CC1_Ciclo_2
12337,2013-10-19,629.06,74.01,NORMAL,0,0,Gas_Natural,333605.36,CC1_Ciclo_2
12338,2013-10-20,825.2,97.08,NORMAL,0,0,Gas_Natural,324549.03,CC1_Ciclo_2
12339,2013-10-21,752.08,88.48,NORMAL,0,0,Gas_Natural,413419.39,CC1_Ciclo_2
12340,2013-10-22,643.63,75.72,NORMAL,0,0,Gas_Natural,373170.65,CC1_Ciclo_2
12341,2013-10-23,860.48,101.23,NORMAL,0,0,Gas_Natural,312334.38,CC1_Ciclo_2
12342,2013-10-24,744.89,87.63,NORMAL,0,0,Gas_Natural,335446.71,CC1_Ciclo_2
12343,2013-10-25,693.02,81.53,NORMAL,0,0,Gas_Natural,263405.99,CC1_Ciclo_2
12344,2013-10-26,763.57,89.83,NORMAL,0,0,Gas_Natural,447133.73,CC1_Ciclo_2
12345,2013-10-27,824.46,96.99,NORMAL,0,0,Gas_Natural,405129.96,CC1_Ciclo_2
12346,2013-10-28,633.1,74.48,NORMAL,0,0,Gas_Natural,240146.63,CC1_Ciclo_2
12347,2013-10-29,703.27,82.74,NORMAL,0,0,Gas_Natural,373453.02,CC1_Ciclo_2
12348,2013-10-30,781.2,91.91,NORMAL,0,0,Gas_Natural,303295.74,CC1_Ciclo_2
12349,2013-10-31,545.28,64.15,FALLA,1,0,Gas_Natural,277717.85,CC1_Ciclo_2
12350,2013-11-01,846.87,99.63,NORMAL,0,0,Gas_Natural,482851.7,CC1_Ciclo_2
12351,2013-11-02,845.77,99.5,NORMAL,0,0,Gas_Natural,492828.86,CC1_Ciclo_2
12352,2013-11-03,692.68,81.49,NORMAL,0,0,Gas_Natural,262561.74,CC1_Ciclo_2
12353,2013-11-04,617.67,72.67,NORMAL,0,0,Gas_Natural,233780.79,CC1_Ciclo_2
12354,2013-11-05,779.27,91.68,NORMAL,0,0,Gas_Natural,418283.9,CC1_Ciclo_2
12355,2013-11-06,747.65,87.96,NORMAL,0,0,Gas_Natural,271551.57,CC1_Ciclo_2
12356,2013-11-07,691.27,81.33,NORMAL,0,0,Gas_Natural,323993.27,CC1_Ciclo_2
12357,2013-11-08,613.33,72.16,NORMAL,0,0,Gas_Natural,362126.67,CC1_Ciclo_2
12358,2013-11-09,750.64,88.31,NORMAL,0,0,Gas_Natural,433036.33,CC1_Ciclo_2
12359,2013-11-10,670.66,78.9,NORMAL,0,0,Gas_Natural,352050.14,CC1_Ciclo_2
12360,2013-11-11,816.22,96.03,NORMAL,0,0,Gas_Natural,408091.55,CC1_Ciclo_2
12361,2013-11-12,829.17,97.55,NORMAL,0,0,Gas_Natural,377486.05,CC1_Ciclo_2
12362,2013-11-13,693.41,81.58,NORMAL,0,0,Gas_Natural,307386.33,CC1_Ciclo_2
12363,2013-11-14,735.42,86.52,NORMAL,0,0,Gas_Natural,391295.3,CC1_Ciclo_2
12364,2013-11-15,520.64,61.25,FALLA,1,0,Gas_Natural,206113.16,CC1_Ciclo_2
12365,2013-11-16,644.55,75.83,NORMAL,0,0,Gas_Natural,298984.32,CC1_Ciclo_2
12366,2013-11-17,704.35,82.86,NORMAL,0,0,Gas_Natural,363547.59,CC1_Ciclo_2
12367,2013-11-18,707.13,83.19,NORMAL,0,0,Gas_Natural,360405.1,CC1_Ciclo_2
12368,2013-11-19,664.17,78.14,NORMAL,0,0,Gas_Natural,320270.76,CC1_Ciclo_2
12369,2013-11-20,779.71,91.73,NORMAL,0,0,Gas_Natural,341037.85,CC1_Ciclo_2
12370,2013-11-21,711.13,83.66,NORMAL,0,0,Gas_Natural,351517.82,CC1_Ciclo_2
12371,2013-11-22,747.67,87.96,NORMAL,0,0,Gas_Natural,394371.32,CC1_Ciclo_2
12372,2013-11-23,617.51,72.65,NORMAL,0,0,Gas_Natural,304014.91,CC1_Ciclo_2
12373,2013-11-24,796.85,93.75,NORMAL,0,0,Gas_Natural,390117.39,CC1_Ciclo_2
12374,2013-11-25,775.19,91.2,NORMAL,0,0,Gas_Natural,451600.44,CC1_Ciclo_2
12375,2013-11-26,824.32,96.98,NORMAL,0,0,Gas_Natural,402468.01,CC1_Ciclo_2
12376,2013-11-27,765.44,90.05,NORMAL,0,0,Gas_Natural,319648.71,CC1_Ciclo_2
12377,2013-11-28,742.15,87.31,NORMAL,0,0,Gas_Natural,423983.41,CC1_Ciclo_2
12378,2013-11-29,751.29,88.39,NORMAL,0,0,Gas_Natural,396415.88,CC1_Ciclo_2
12379,2013-11-30,704.24,82.85,NORMAL,0,0,Gas_Natural,317927.95,CC1_Ciclo_2
12380,2013-12-01,672.9,79.16,NORMAL,0,0,Gas_Natural,259241.01,CC1_Ciclo_2
12381,2013-12-02,806.75,94.91,NORMAL,0,0,Gas_Natural,398668.11,CC1_Ciclo_2
12382,2013-12-03,696.42,81.93,NORMAL,0,0,Gas_Natural,408730.84,CC1_Ciclo_2
12383,2013-12-04,770.01,90.59,NORMAL,0,0,Gas_Natural,344223.79,CC1_Ciclo_2
12384,2013-12-05,818.46,96.29,NORMAL,0,0,Gas_Natural,399795.79,CC1_Ciclo_2
12385,2013-12-06,815.55,95.95,NORMAL,0,0,Gas_Natural,373988.02,CC1_Ciclo_2
12386,2013-12-07,777.68,91.49,NORMAL,0,0,Gas_Natural,389904.84,CC1_Ciclo_2
12387,2013-12-08,727.36,85.57,NORMAL,0,0,Gas_Natural,296972.07,CC1_Ciclo_2
12388,2013-12-09,804.35,94.63,NORMAL,0,0,Gas_Natural,477214.93,CC1_Ciclo_2
12389,2013-12-10,735.96,86.58,NORMAL,0,0,Gas_Natural,276507.65,CC1_Ciclo_2
12390,2013-12-11,650.35,76.51,NORMAL,0,0,Gas_Natural,353012.59,CC1_Ciclo_2
12391,2013-12-12,603.03,70.94,NORMAL,0,0,Gas_Natural,312283.98,CC1_Ciclo_2
12392,2013-12-13,821.55,96.65,NORMAL,0,0,Gas_Natural,347471.38,CC1_Ciclo_2
12393,2013-12-14,840.52,98.88,NORMAL,0,0,Gas_Natural,465281.39,CC1_Ciclo_2
12394,2013-12-15,686.52,80.77,NORMAL,0,0,Gas_Natural,297418.77,CC1_Ciclo_2
12395,2013-12-16,820.53,96.53,NORMAL,0,0,Gas_Natural,302606.27,CC1_Ciclo_2
12396,2013-12-17,722.1,84.95,NORMAL,0,0,Gas_Natural,279347.41,CC1_Ciclo_2
12397,2013-12-18,754.63,88.78,NORMAL,0,0,Gas_Natural,327227.47,CC1_Ciclo_2
12398,2013-12-19,828.18,97.43,NORMAL,0,0,Gas_Natural,496339.54,CC1_Ciclo_2
12399,2013-12-20,621.15,73.08,NORMAL,0,0,Gas_Natural,266256.58,CC1_Ciclo_2
12400,2013-12-21,862.19,101.43,NORMAL,0,0,Gas_Natural,441670.73,CC1_Ciclo_2
12401,2013-12-22,789.32,92.86,NORMAL,0,0,Gas_Natural,397434.24,CC1_Ciclo_2
12402,2013-12-23,649.15,76.37,NORMAL,0,1,Gas_Natural,284668.83,CC1_Ciclo_2
12403,2013-12-24,787.74,92.67,NORMAL,0,0,Gas_Natural,466213.44,CC1_Ciclo_2
12404,2013-12-25,767.32,90.27,NORMAL,0,0,Gas_Natural,338309.33,CC1_Ciclo_2
12405,2013-12-26,752.35,88.51,NORMAL,0,0,Gas_Natural,374698.28,CC1_Ciclo_2
12406,2013-12-27,736.22,86.61,NORMAL,0,1,Gas_Natural,310352.57,CC1_Ciclo_2
12407,2013-12-28,718.91,84.58,NORMAL,0,0,Gas_Natural,411470.81,CC1_Ciclo_2
12408,2013-12-29,763.5,89.82,NORMAL,0,0,Gas_Natural,334242.31,CC1_Ciclo_2
12409,2013-12-30,586.42,68.99,NORMAL,0,0,Gas_Natural,227060.51,CC1_Ciclo_2
12410,2013-12-31,645.17,75.9,NORMAL,0,0,Gas_Natural,381908.04,CC1_Ciclo_2
12411,2014-01-01,526.59,61.95,FALLA,1,0,Gas_Natural,257652.49,CC1_Ciclo_2
12412,2014-01-02,621.25,73.09,NORMAL,0,1,Gas_Natural,344413.72,CC1_Ciclo_2
12413,2014-01-03,749.03,88.12,NORMAL,0,0,Gas_Natural,280757.6,CC1_Ciclo_2
12414,2014-01-04,581.4,68.4,NORMAL,0,1,Gas_Natural,259209.15,CC1_Ciclo_2
12415,2014-01-05,602.92,70.93,NORMAL,0,1,Gas_Natural,341423.78,CC1_Ciclo_2
12416,2014-01-06,842.22,99.08,NORMAL,0,0,Gas_Natural,485119.05,CC1_Ciclo_2
12417,2014-01-07,642.43,75.58,NORMAL,0,0,Gas_Natural,243400.97,CC1_Ciclo_2
12418,2014-01-08,805.7,94.79,NORMAL,0,0,Gas_Natural,438194.54,CC1_Ciclo_2
12419,2014-01-09,665.29,78.27,NORMAL,0,1,Gas_Natural,324748.6,CC1_Ciclo_2
12420,2014-01-10,714.75,84.09,NORMAL,0,0,Gas_Natural,262008.05,CC1_Ciclo_2
12421,2014-01-11,770.56,90.65,NORMAL,0,0,Gas_Natural,281581.43,CC1_Ciclo_2
12422,2014-01-12,728.7,85.73,NORMAL,0,0,Gas_Natural,296358.84,CC1_Ciclo_2
12423,2014-01-13,646.78,76.09,NORMAL,0,0,Gas_Natural,375557.32,CC1_Ciclo_2
12424,2014-01-14,670.97,78.94,NORMAL,0,0,Gas_Natural,309724.45,CC1_Ciclo_2
12425,2014-01-15,831.88,97.87,NORMAL,0,0,Gas_Natural,424100.48,CC1_Ciclo_2
12426,2014-01-16,782.39,92.05,NORMAL,0,0,Gas_Natural,400963.31,CC1_Ciclo_2
12427,2014-01-17,701.67,82.55,NORMAL,0,0,Gas_Natural,279746.36,CC1_Ciclo_2
12428,2014-01-18,602.04,70.83,NORMAL,0,0,Gas_Natural,252330.1,CC1_Ciclo_2
12429,2014-01-19,604.72,71.14,NORMAL,0,0,Gas_Natural,308862.47,CC1_Ciclo_2
12430,2014-01-20,533.91,62.81,FALLA,1,0,Gas_Natural,284642.03,CC1_Ciclo_2
12431,2014-01-21,717.13,84.37,NORMAL,0,0,Gas_Natural,408717.32,CC1_Ciclo_2
12432,2014-01-22,646.14,76.02,NORMAL,0,0,Gas_Natural,260007.39,CC1_Ciclo_2
12433,2014-01-23,702.7,82.67,NORMAL,0,0,Gas_Natural,312411.17,CC1_Ciclo_2
12434,2014-01-24,648.25,76.26,NORMAL,0,0,Gas_Natural,350165.29,CC1_Ciclo_2
12435,2014-01-25,644.84,75.86,NORMAL,0,0,Gas_Natural,247097.4,CC1_Ciclo_2
12436,2014-01-26,739.63,87.01,NORMAL,0,0,Gas_Natural,282172.12,CC1_Ciclo_2
12437,2014-01-27,859.03,101.06,NORMAL,0,0,Gas_Natural,374100.82,CC1_Ciclo_2
12438,2014-01-28,684.47,80.53,NORMAL,0,0,Gas_Natural,384477.29,CC1_Ciclo_2
12439,2014-01-29,726.24,85.44,NORMAL,0,0,Gas_Natural,411898.13,CC1_Ciclo_2
12440,2014-01-30,684.31,80.51,NORMAL,0,0,Gas_Natural,316408.02,CC1_Ciclo_2
12441,2014-01-31,704.4,82.87,NORMAL,0,0,Gas_Natural,255516.51,CC1_Ciclo_2
12442,2014-02-01,644.18,75.79,NORMAL,0,0,Gas_Natural,243624.22,CC1_Ciclo_2
12443,2014-02-02,729.81,85.86,NORMAL,0,0,Gas_Natural,326200.29,CC1_Ciclo_2
12444,2014-02-03,688.39,80.99,NORMAL,0,0,Gas_Natural,399652.27,CC1_Ciclo_2
12445,2014-02-04,855.64,100.66,NORMAL,0,0,Gas_Natural,354189.01,CC1_Ciclo_2
12446,2014-02-05,715.9,84.22,NORMAL,0,0,Gas_Natural,275605.0,CC1_Ciclo_2
12447,2014-02-06,729.68,85.84,NORMAL,0,0,Gas_Natural,393138.26,CC1_Ciclo_2
12448,2014-02-07,698.17,82.14,NORMAL,0,0,Gas_Natural,392360.82,CC1_Ciclo_2
12449,2014-02-08,849.67,99.96,NORMAL,0,0,Gas_Natural,341721.42,CC1_Ciclo_2
12450,2014-02-09,684.61,80.54,NORMAL,0,0,Gas_Natural,340142.27,CC1_Ciclo_2
12451,2014-02-10,778.29,91.56,NORMAL,0,0,Gas_Natural,374129.17,CC1_Ciclo_2
12452,2014-02-11,676.51,79.59,NORMAL,0,0,Gas_Natural,265124.36,CC1_Ciclo_2
12453,2014-02-12,649.01,76.35,NORMAL,0,0,Gas_Natural,375909.42,CC1_Ciclo_2
12454,2014-02-13,739.73,87.03,NORMAL,0,0,Gas_Natural,323850.59,CC1_Ciclo_2
12455,2014-02-14,703.28,82.74,NORMAL,0,0,Gas_Natural,283254.17,CC1_Ciclo_2
12456,2014-02-15,625.52,73.59,NORMAL,0,0,Gas_Natural,277433.5,CC1_Ciclo_2
